window_size,horizon,sell_threshold,classifier,n_estimators,max_depth,min_precision,threshold,met_precision_req,accuracy,precision,recall,f1,roc_auc,pr_auc,true_positives,false_positives,total_samples,sell_samples,sell_pct
30,6,0.03,random_forest,100,15,0.5,0.6351800407666363,True,0.8254850602271141,0.5882352941176471,0.0001568258448992394,0.0003135680913110282,0.5578455909657386,0.20305170170804812,10,7,1826832,325559,17.820960000700666
20,6,0.02,xgboost,200,10,0.45,0.6139351725578308,True,0.7565355880058813,0.5185185185185185,0.00015627965127312102,0.000312465126659971,0.5472368670373141,0.2710888734994511,14,13,1839733,460574,25.034828423472323
20,6,0.02,random_forest,200,5,0.45,0.5524434677243003,True,0.7565274346577089,0.4666666666666667,0.00015627965127312102,0.0003124546661756665,0.5465444093417313,0.26847864783276343,14,16,1839733,460574,25.034828423472323
20,6,0.02,xgboost,200,10,0.5,0.6139351725578308,True,0.7565355880058813,0.5185185185185185,0.00015627965127312102,0.000312465126659971,0.5472368670373141,0.2710888734994511,14,13,1839733,460574,25.034828423472323
15,9,0.015,random_forest,100,5,0.45,0.5503253978560112,True,0.6849794032494387,0.47368421052631576,0.00015475351204498168,0.0003094059405940594,0.5359816650520456,0.33839723528801796,18,20,1846162,596128,32.2901240519521
15,12,0.025,xgboost,200,5,0.45,0.4813203513622284,True,0.737214712661111,0.45454545454545453,0.00015459773668913488,0.0003090903471084598,0.5496346783927046,0.2923978319891002,15,18,1846162,498421,26.997684926891573
15,6,0.03,xgboost,100,5,0.45,0.4404580295085907,True,0.8247041840788879,0.5,0.0001544998068752414,0.00030890416248358944,0.5508361159438175,0.1999078717660736,10,10,1846162,330255,17.888733491427082
15,6,0.03,xgboost,100,5,0.5,0.4404580295085907,True,0.8247041840788879,0.5,0.0001544998068752414,0.00030890416248358944,0.5508361159438175,0.1999078717660736,10,10,1846162,330255,17.888733491427082
30,12,0.03,random_forest,200,15,0.45,0.6082651484292532,True,0.7677814361997662,0.52,0.00015321877283549018,0.0003063472799896313,0.5579349166879061,0.26394916257950163,13,12,1826832,435410,23.83415661648143
30,12,0.03,random_forest,200,15,0.5,0.6082651484292532,True,0.7677814361997662,0.52,0.00015321877283549018,0.0003063472799896313,0.5579349166879061,0.26394916257950163,13,12,1826832,435410,23.83415661648143
30,6,0.015,xgboost,100,10,0.5,0.6348235011100769,True,0.7128832105800469,0.5333333333333333,0.00015251894571278776,0.00030495068375661124,0.554960526449917,0.3232146670758068,16,14,1826832,538684,29.48733107368384
20,6,0.015,random_forest,100,5,0.5,0.5538485584417298,True,0.7116269462721533,0.5161290322580645,0.00015079118248560416,0.0003014942810303567,0.5417489633523724,0.31345445894472007,16,15,1839733,544756,29.6106011035297
20,6,0.015,random_forest,100,5,0.45,0.5538485584417298,True,0.7116269462721533,0.5161290322580645,0.00015079118248560416,0.0003014942810303567,0.5417489633523724,0.31345445894472007,16,15,1839733,544756,29.6106011035297
20,9,0.02,random_forest,100,10,0.5,0.5791678677285887,True,0.7249332104895542,0.5172413793103449,0.00014820523460888638,0.00029632556301856976,0.5492165363323821,0.3045605924093145,15,14,1839733,519163,28.219475326039156
20,9,0.02,random_forest,100,10,0.45,0.5791678677285887,True,0.7249332104895542,0.5172413793103449,0.00014820523460888638,0.00029632556301856976,0.5492165363323821,0.3045605924093145,15,14,1839733,519163,28.219475326039156
15,9,0.02,random_forest,200,5,0.5,0.5532095574067784,True,0.724992078172861,0.5,0.00014772212483504362,0.00029535698814633953,0.5380678719866485,0.29814530289503627,15,15,1846162,520900,28.215292049126784
15,9,0.02,random_forest,200,5,0.45,0.5532095574067784,True,0.724992078172861,0.5,0.00014772212483504362,0.00029535698814633953,0.5380678719866485,0.29814530289503627,15,15,1846162,520900,28.215292049126784
15,12,0.015,xgboost,200,15,0.45,0.761558473110199,True,0.6686997099392524,0.45,0.0001471513942594606,0.00029420658205503295,0.5297530273904234,0.3498317711980836,18,22,1846162,627091,33.96727914451711
20,9,0.025,random_forest,100,10,0.45,0.5816414925700607,True,0.7598567184947832,0.4642857142857143,0.00014712872631793386,0.0002941642341547304,0.5524809186087785,0.2699814714806387,13,15,1839733,453265,24.63754251296248
30,6,0.02,random_forest,200,5,0.5,0.549832152544003,True,0.7576464212695728,0.52,0.00014681136997594552,0.0002935398649716621,0.5479398913790902,0.2695918142608374,13,12,1826832,455341,24.92517100641986
15,12,0.02,random_forest,200,15,0.45,0.5890475050633722,True,0.7045713682146504,0.5,0.00014667864542270952,0.00029327125758381144,0.5463160042410379,0.32490294850766027,16,16,1846162,559995,30.332928529565663
15,12,0.02,random_forest,200,15,0.5,0.5890475050633722,True,0.7045713682146504,0.5,0.00014667864542270952,0.00029327125758381144,0.5463160042410379,0.32490294850766027,16,16,1846162,559995,30.332928529565663
10,12,0.015,xgboost,200,10,0.45,0.628227710723877,True,0.6686396761133603,0.46153846153846156,0.00014662039978495674,0.00029314767314034447,0.5317066021538066,0.3511476941418532,18,21,1852497,629336,33.97230872708566
30,6,0.025,random_forest,100,10,0.45,0.6038300529852392,True,0.7946393626134818,0.4782608695652174,0.00014660606949127694,0.00029312228528792603,0.5585530122585152,0.23791094250870892,11,12,1826832,384467,21.045558650165972
15,9,0.015,random_forest,200,10,0.5,0.5760050183994327,True,0.6849929448342916,0.5483870967741935,0.00014615609470914936,0.0002922343031501139,0.5414428007916023,0.34230911631383204,17,14,1846162,596128,32.2901240519521
10,9,0.025,xgboost,200,15,0.45,0.6694404482841492,True,0.7598974358974359,0.48148148148148145,0.0001461380217408411,0.0002921873595253079,0.5262915893884811,0.25412751580561105,13,14,1852497,456265,24.629729494838585
30,9,0.03,xgboost,100,15,0.45,0.6897560954093933,True,0.7916560608921988,0.4583333333333333,0.00014450867052023122,0.00028892624500945576,0.5486995664414234,0.23512376535215251,11,13,1826832,390516,21.37667831524738
20,9,0.03,xgboost,100,10,0.45,0.5478062629699707,True,0.7904589519686259,0.5,0.00014267185473411154,0.000285262311662042,0.5542355742131695,0.23811379258909285,11,11,1839733,395554,21.50061992691331
20,9,0.03,xgboost,100,10,0.5,0.5478062629699707,True,0.7904589519686259,0.5,0.00014267185473411154,0.000285262311662042,0.5542355742131695,0.23811379258909285,11,11,1839733,395554,21.50061992691331
15,9,0.03,xgboost,200,5,0.5,0.4805057644844055,True,0.7904927241064585,0.5,0.00014219786186124074,0.00028431486579045997,0.5512569724595104,0.236660968726022,11,11,1846162,396901,21.498709214034303
15,9,0.03,xgboost,200,5,0.45,0.4805057644844055,True,0.7904927241064585,0.5,0.00014219786186124074,0.00028431486579045997,0.5512569724595104,0.236660968726022,11,11,1846162,396901,21.498709214034303
15,6,0.015,random_forest,200,10,0.5,0.5751921880339913,True,0.7118621574994651,0.5357142857142857,0.00014098804421385067,0.00028190189813944745,0.5396721142909413,0.31272203224122175,15,13,1846162,546205,29.585973495283728
20,12,0.015,random_forest,100,5,0.5,0.5491258807559802,True,0.6688408928459806,0.5151515151515151,0.00013951579811243331,0.00027895604801325864,0.5411381311793934,0.3588847784665427,17,16,1839733,624545,33.94758913385801
15,12,0.03,xgboost,200,10,0.45,0.6097312569618225,True,0.7659472474020469,0.46153846153846156,0.00013885995973061168,0.0002776363888760354,0.5444599233827864,0.2585364801532773,12,14,1846162,443601,24.028281375090593
20,12,0.02,random_forest,100,10,0.45,0.5745339925441706,True,0.704669422498349,0.46875,0.00013804019730545534,0.0002759991168028262,0.5496607222745911,0.3262235555931051,15,17,1839733,557719,30.31521421858498
15,12,0.02,random_forest,100,15,0.5,0.595199393726952,True,0.704574076531621,0.5172413793103449,0.00013751123008379017,0.0002749493634922235,0.545624327473957,0.3244630367680862,15,14,1846162,559995,30.332928529565663
30,12,0.025,xgboost,100,15,0.5,0.7261150479316711,True,0.739207427052799,0.5,0.00013643280684263,0.0002727911783529708,0.5506578003751819,0.29199605057696604,13,13,1826832,489397,26.78938183697242
15,12,0.025,xgboost,200,15,0.45,0.7151170969009399,True,0.7372201292950522,0.48148148148148145,0.00013398470513058356,0.00026789486157048213,0.5331504110549551,0.28187652668776825,13,14,1846162,498421,26.997684926891573
15,6,0.02,random_forest,200,10,0.45,0.5781489983808691,True,0.7567416780190286,0.48,0.00013360350931884476,0.00026713266475963623,0.543416049499279,0.2676711058710933,12,13,1846162,461752,25.01145619940179
30,6,0.015,xgboost,100,15,0.5,0.7545105814933777,True,0.7128777366319344,0.5,0.0001334540774986893,0.0002668369340436278,0.5437125725528325,0.3157921749098674,14,14,1826832,538684,29.48733107368384
30,6,0.025,random_forest,200,10,0.5,0.6027984355278625,True,0.7946585214318753,0.7142857142857143,0.00013327824499206995,0.0002665067626091012,0.5586133628325503,0.23790449477634698,10,4,1826832,384467,21.045558650165972
30,6,0.025,random_forest,100,10,0.5,0.6081628451909048,True,0.7946530474837629,0.625,0.00013327824499206995,0.0002664996602129332,0.5585530122585152,0.23791094250870892,10,6,1826832,384467,21.045558650165972
30,6,0.025,random_forest,200,10,0.45,0.6027984355278625,True,0.7946585214318753,0.7142857142857143,0.00013327824499206995,0.0002665067626091012,0.5586133628325503,0.23790449477634698,10,4,1826832,384467,21.045558650165972
15,12,0.015,random_forest,200,10,0.5,0.571818539155093,True,0.6687240847919877,0.5925925925925926,0.00013080123934174276,0.00026154474867184306,0.5436232040573502,0.36070570274598873,16,11,1846162,627091,33.96727914451711
15,12,0.015,xgboost,200,5,0.45,0.517221987247467,True,0.6687078348901642,0.48484848484848486,0.00013080123934174276,0.00026153192324038054,0.5458614072479937,0.36129586104140377,16,17,1846162,627091,33.96727914451711
15,9,0.03,xgboost,100,10,0.5,0.5495942234992981,True,0.7904927241064585,0.5,0.00012927078351021885,0.0002584747405559792,0.5468165198058249,0.23511772032040806,10,10,1846162,396901,21.498709214034303
15,9,0.03,xgboost,100,5,0.5,0.4681425392627716,True,0.7904927241064585,0.5,0.00012927078351021885,0.0002584747405559792,0.5510933451072728,0.23671533567403089,10,10,1846162,396901,21.498709214034303
15,9,0.03,xgboost,200,10,0.45,0.6063379645347595,True,0.7904873074725174,0.45454545454545453,0.00012927078351021885,0.00025846805980950905,0.5436490077307509,0.233117524271274,10,12,1846162,396901,21.498709214034303
15,12,0.02,random_forest,200,5,0.5,0.5517420518223362,True,0.7045713682146504,0.5,0.00012834381474487083,0.0002566217578590413,0.5402510653709478,0.32130005418430974,14,14,1846162,559995,30.332928529565663
15,9,0.02,xgboost,200,15,0.45,0.7205356359481812,True,0.7249866615389199,0.4642857142857143,0.0001280258415237045,0.00025598109678054545,0.5304034438579247,0.2934463384841316,13,15,1846162,520900,28.215292049126784
20,12,0.03,xgboost,200,5,0.45,0.5168472528457642,True,0.7660505453231036,0.4583333333333333,0.00012778958863369694,0.00025550793816707894,0.5576761775948695,0.26656042114529827,11,13,1839733,441791,24.013865055418368
15,12,0.03,random_forest,200,15,0.5,0.5933521674228754,True,0.7659553723529587,0.5238095238095238,0.00012728829641972736,0.00025451474450190306,0.5491735328949536,0.26151226726630294,11,10,1846162,443601,24.028281375090593
30,6,0.03,random_forest,200,15,0.45,0.6288684033403192,True,0.8254741123308892,0.47058823529411764,0.0001254606759193915,0.00025085447304882256,0.5591008578346469,0.20365618110269637,8,9,1826832,325559,17.820960000700666
30,12,0.015,random_forest,200,10,0.45,0.5727393846644195,True,0.670796760517507,0.46875,0.00012471108598413675,0.0002493558307705095,0.5512356838366401,0.3622024261248176,15,17,1826832,616358,33.739172512852846
15,12,0.025,xgboost,100,5,0.45,0.4647475779056549,True,0.7372201292950522,0.48,0.00012367818935130788,0.0002472926605599118,0.5498546152033458,0.29246351057495135,12,13,1846162,498421,26.997684926891573
15,12,0.025,xgboost,100,15,0.45,0.6584715843200684,True,0.7372201292950522,0.48,0.00012367818935130788,0.0002472926605599118,0.5369505459884032,0.2845466831869377,12,13,1846162,498421,26.997684926891573
15,12,0.015,xgboost,200,5,0.5,0.5202285051345825,True,0.6687105432071347,0.5,0.00012262616188288384,0.0002451921898114472,0.5458614072479937,0.36129586104140377,15,15,1846162,627091,33.96727914451711
15,6,0.02,xgboost,100,15,0.45,0.6730027794837952,True,0.7567470946529699,0.5238095238095238,0.0001224698835422744,0.0002448825120493327,0.5332353047963113,0.26232942020653616,11,10,1846162,461752,25.01145619940179
15,6,0.02,xgboost,100,15,0.5,0.6730027794837952,True,0.7567470946529699,0.5238095238095238,0.0001224698835422744,0.0002448825120493327,0.5332353047963113,0.26232942020653616,11,10,1846162,461752,25.01145619940179
10,6,0.015,random_forest,100,5,0.45,0.5319614330675223,True,0.7115978407557355,0.5416666666666666,0.0001216601937204623,0.00024326574911816165,0.5285271334394493,0.30451681119887614,13,11,1852497,548533,29.6104663057484
10,6,0.015,random_forest,100,5,0.5,0.5319614330675223,True,0.7115978407557355,0.5416666666666666,0.0001216601937204623,0.00024326574911816165,0.5285271334394493,0.30451681119887614,13,11,1852497,548533,29.6104663057484
15,9,0.015,random_forest,100,5,0.5,0.5504956106721581,True,0.6849875282003505,0.5185185185185185,0.00012036384270165242,0.0002406718181896322,0.5359816650520456,0.33839723528801796,14,13,1846162,596128,32.2901240519521
15,12,0.02,random_forest,100,5,0.45,0.5521555495642978,True,0.7045659515807092,0.4642857142857143,0.00011917639940595148,0.00023829163229768124,0.5400567343560437,0.3211851424856137,13,15,1846162,559995,30.332928529565663
15,6,0.025,xgboost,100,5,0.45,0.4540289640426636,True,0.7937941624936016,0.45,0.00011820951980666176,0.00023635695152056306,0.5496804489991816,0.2329276850025728,9,11,1846162,389946,21.121981711247443
15,6,0.025,xgboost,100,15,0.5,0.6669440269470215,True,0.7938077040784546,0.6,0.00011820951980666176,0.0002363724704862707,0.5338065000490541,0.22421750322962022,9,6,1846162,389946,21.121981711247443
15,6,0.025,xgboost,200,5,0.45,0.4788000285625458,True,0.7937968708105722,0.47368421052631576,0.00011820951980666176,0.00023636005515067954,0.5498038377388963,0.23293069275688555,9,10,1846162,389946,21.121981711247443
15,9,0.02,xgboost,200,15,0.5,0.7248958349227905,True,0.7249947864898316,0.5217391304347826,0.00011817769986803491,0.00023630187564613794,0.5304034438579247,0.2934463384841316,12,11,1846162,520900,28.215292049126784
20,9,0.03,xgboost,200,5,0.45,0.49931275844573975,True,0.7904535164031776,0.45,0.00011673151750972762,0.00023340248962655603,0.558077691794729,0.24052087202645966,9,11,1839733,395554,21.50061992691331
30,9,0.025,random_forest,100,10,0.45,0.5929667403189235,True,0.7611908026723815,0.45454545454545453,0.00011461186691270015,0.00022916595052307128,0.556854813184743,0.27116663886112263,10,12,1826832,447586,24.500665633183566
10,12,0.015,random_forest,200,10,0.45,0.5675548124579596,True,0.6686450742240216,0.4827586206896552,0.00011403808872163302,0.00022802231361211775,0.534993489839633,0.3546426974861537,14,15,1852497,629336,33.97230872708566
15,12,0.025,xgboost,100,5,0.5,0.46960970759391785,True,0.7372228376120228,0.5,0.00011337167357203224,0.00022669194625340037,0.5498546152033458,0.29246351057495135,11,11,1846162,498421,26.997684926891573
30,6,0.02,random_forest,200,10,0.45,0.5964456833900917,True,0.7576409473214604,0.47619047619047616,0.00011293182305841963,0.00022581009371118888,0.555091493448789,0.275601602682861,10,11,1826832,455341,24.92517100641986
15,6,0.015,random_forest,100,10,0.5,0.5814240227134767,True,0.7118594491824946,0.5217391304347826,0.00011279043537108053,0.00022553211483343513,0.5395651341100424,0.31280434349045194,12,11,1846162,546205,29.585973495283728
30,12,0.02,random_forest,100,15,0.5,0.607656314741504,True,0.7066155399912964,0.5714285714285714,0.00011194447554013209,0.00022384509919135958,0.554142320165464,0.32676000004579164,12,9,1826832,550114,30.11300437040735
30,12,0.02,random_forest,100,15,0.45,0.607656314741504,True,0.7066155399912964,0.5714285714285714,0.00011194447554013209,0.00022384509919135958,0.554142320165464,0.32676000004579164,12,9,1826832,550114,30.11300437040735
15,9,0.015,xgboost,200,10,0.5,0.6939389109611511,True,0.684990236517321,0.5416666666666666,0.00011176642536582011,0.00022348673692172807,0.5377040264830713,0.33881537452751753,13,11,1846162,596128,32.2901240519521
30,9,0.02,xgboost,100,15,0.45,0.7390149831771851,True,0.7263518599107199,0.4782608695652174,0.00011002090397175464,0.00021999120035198593,0.5450666434577774,0.30177323191568184,11,12,1826832,512809,28.07094467362078
15,12,0.02,xgboost,100,15,0.45,0.6997668743133545,True,0.7045713682146504,0.5,0.00011000898406703215,0.0002199695708760288,0.5343957902981529,0.31684818270993925,12,12,1846162,559995,30.332928529565663
15,12,0.02,xgboost,100,15,0.5,0.6997668743133545,True,0.7045713682146504,0.5,0.00011000898406703215,0.0002199695708760288,0.5343957902981529,0.31684818270993925,12,12,1846162,559995,30.332928529565663
30,6,0.03,random_forest,200,15,0.5,0.6298833064821756,True,0.8254795862790016,0.5384615384615384,0.00010977809142946757,0.0002195114302737621,0.5591008578346469,0.20365618110269637,7,6,1826832,325559,17.820960000700666
10,12,0.02,random_forest,100,5,0.45,0.5399318371869806,True,0.7045209176788124,0.46153846153846156,0.00010961606971582034,0.00021918008383638206,0.53194365824528,0.3154034563859104,12,14,1852497,561956,30.335055873234886
30,12,0.015,random_forest,100,10,0.5,0.5787804906454224,True,0.6708022344656195,0.5,0.00010808294118625185,0.00021611916478255088,0.5510677189424158,0.36207735785904016,13,13,1826832,616358,33.739172512852846
30,12,0.015,random_forest,100,10,0.45,0.5787804906454224,True,0.6708022344656195,0.5,0.00010808294118625185,0.00021611916478255088,0.5510677189424158,0.36207735785904016,13,13,1826832,616358,33.739172512852846
30,12,0.015,random_forest,200,10,0.5,0.5750547601599539,True,0.6708022344656195,0.5,0.00010808294118625185,0.00021611916478255088,0.5512356838366401,0.3622024261248176,13,13,1826832,616358,33.739172512852846
10,6,0.03,xgboost,100,10,0.45,0.5150262117385864,True,0.8245155195681512,0.5,0.00010766414937631696,0.00021528194245821225,0.5357966319181986,0.1918263339549579,7,7,1852497,331689,17.904968267155088
10,6,0.03,xgboost,100,10,0.5,0.5150262117385864,True,0.8245155195681512,0.5,0.00010766414937631696,0.00021528194245821225,0.5357966319181986,0.1918263339549579,7,7,1852497,331689,17.904968267155088
10,12,0.015,random_forest,200,10,0.5,0.5688703303003203,True,0.6686504723346829,0.52,0.00010589251095580209,0.0002117419029081936,0.534993489839633,0.3546426974861537,13,12,1852497,629336,33.97230872708566
30,9,0.03,xgboost,200,15,0.45,0.7440748810768127,True,0.7916670087884237,0.5714285714285714,0.00010509721492380452,0.00021015577797042057,0.5445726895812231,0.23308078197811852,8,6,1826832,390516,21.37667831524738
30,9,0.03,xgboost,200,15,0.5,0.7440748810768127,True,0.7916670087884237,0.5714285714285714,0.00010509721492380452,0.00021015577797042057,0.5445726895812231,0.23308078197811852,8,6,1826832,390516,21.37667831524738
30,12,0.025,random_forest,100,10,0.5,0.5920141915180072,True,0.7392238488971363,0.7142857142857143,0.00010494831295586924,0.0002098657908267663,0.5554016527955353,0.29279960176547504,10,4,1826832,489397,26.78938183697242
30,12,0.025,random_forest,200,10,0.5,0.5837442029619203,True,0.739207427052799,0.5,0.00010494831295586924,0.0002098525785635591,0.5554423678386439,0.29257845680068273,10,10,1826832,489397,26.78938183697242
30,9,0.015,random_forest,100,15,0.5,0.6070119841753208,True,0.6864221454044838,0.5217391304347826,0.0001047376322312607,0.0002094332213447358,0.5521509953269526,0.3477217363297098,12,11,1826832,587045,32.13459146763359
20,12,0.03,xgboost,200,15,0.45,0.7216196656227112,True,0.7660505453231036,0.45,0.00010455511797302479,0.00020906166157562804,0.5371801852635156,0.25408852121382663,9,11,1839733,441791,24.013865055418368
15,12,0.03,random_forest,100,15,0.45,0.6003592260305477,True,0.7659499557190176,0.47368421052631576,0.00010414496979795876,0.00020824415470226872,0.5479412622280324,0.2608723535611182,9,10,1846162,443601,24.028281375090593
15,12,0.03,xgboost,100,5,0.45,0.46417346596717834,True,0.7659499557190176,0.47368421052631576,0.00010414496979795876,0.00020824415470226872,0.5511177683393611,0.2626509347742857,9,10,1846162,443601,24.028281375090593
15,9,0.015,xgboost,100,10,0.5,0.6614346504211426,True,0.6849848198833799,0.5,0.0001031690080299878,0.00020629544946621054,0.5406208203682171,0.3410274681630727,12,12,1846162,596128,32.2901240519521
15,9,0.015,xgboost,100,15,0.5,0.7496540546417236,True,0.6849875282003505,0.5217391304347826,0.0001031690080299878,0.00020629722272363907,0.5334785123387353,0.3365220716335563,12,11,1846162,596128,32.2901240519521
10,9,0.015,xgboost,200,15,0.45,0.742229700088501,True,0.6849311740890688,0.48,0.00010279957509508961,0.00020555512731570697,0.5256525535218712,0.3310192225633411,12,13,1852497,598190,32.29101045777672
20,9,0.025,xgboost,200,5,0.45,0.5019064545631409,True,0.7598567184947832,0.45,0.00010185834898933882,0.00020367059675484848,0.5559391425540516,0.273013321244884,9,11,1839733,453265,24.63754251296248
20,9,0.025,xgboost,100,5,0.45,0.45460590720176697,True,0.7598567184947832,0.45,0.00010185834898933882,0.00020367059675484848,0.5548683149771475,0.2722476672941596,9,11,1839733,453265,24.63754251296248
20,6,0.02,xgboost,100,10,0.5,0.5870283246040344,True,0.7565355880058813,0.5294117647058824,0.00010046549010414922,0.00020089285714285714,0.5514273830655335,0.2738780653659042,9,8,1839733,460574,25.034828423472323
20,9,0.02,xgboost,200,15,0.5,0.7540304660797119,True,0.7249386460550025,0.5882352941176471,9.88034897392576e-05,0.00019757379381198878,0.536010021583113,0.2966816631887358,10,7,1839733,519163,28.219475326039156
20,9,0.02,random_forest,100,15,0.45,0.6003696698389474,True,0.7249250571413818,0.45454545454545453,9.88034897392576e-05,0.00019756403544298796,0.5491726915059352,0.30473856919275294,10,12,1839733,519163,28.219475326039156
15,9,0.02,xgboost,100,5,0.5,0.4716432988643646,True,0.7249974948068022,0.5555555555555556,9.848141655669575e-05,0.00019692792437967703,0.5458798837656035,0.3033839684098166,10,8,1846162,520900,28.215292049126784
10,12,0.015,xgboost,200,15,0.45,0.7539148330688477,True,0.6686477732793522,0.5,9.774693318997116e-05,0.00019545565599804544,0.5243624341227804,0.346489874204952,12,12,1852497,629336,33.97230872708566
10,12,0.015,xgboost,200,15,0.5,0.7539148330688477,True,0.6686477732793522,0.5,9.774693318997116e-05,0.00019545565599804544,0.5243624341227804,0.346489874204952,12,12,1852497,629336,33.97230872708566
30,9,0.015,random_forest,100,5,0.5,0.5479482899314334,True,0.6864221454044838,0.5238095238095238,9.600949621198897e-05,0.00019198380354820975,0.5433126833605907,0.3413956004500182,11,10,1826832,587045,32.13459146763359
30,6,0.015,xgboost,100,5,0.5,0.5199507474899292,True,0.7128804736059907,0.5263157894736842,9.532434107049235e-05,0.00019061415881971712,0.5558000784504591,0.32433069898114425,10,9,1826832,538684,29.48733107368384
20,6,0.015,random_forest,200,5,0.5,0.5537683274642599,True,0.7116323818376016,0.5882352941176471,9.42444890535026e-05,0.0001884587840639252,0.5416471010730624,0.3132895068426382,10,7,1839733,544756,29.6106011035297
30,6,0.025,xgboost,100,10,0.5,0.6029123067855835,True,0.7946448365615942,0.5384615384615384,9.329477149444896e-05,0.00018655721976440487,0.5602484439151608,0.2388650582885935,7,6,1826832,384467,21.045558650165972
30,6,0.025,xgboost,100,10,0.45,0.6029123067855835,True,0.7946448365615942,0.5384615384615384,9.329477149444896e-05,0.00018655721976440487,0.5602484439151608,0.2388650582885935,7,6,1826832,384467,21.045558650165972
15,12,0.025,xgboost,100,10,0.45,0.6085014343261719,True,0.7372174209780816,0.45,9.275864201348092e-05,0.00018547905117160935,0.5456298525543295,0.28981757586100265,9,11,1846162,498421,26.997684926891573
15,12,0.03,xgboost,100,5,0.5,0.4826206862926483,True,0.7659526640359882,0.5,9.257330648707446e-05,0.00018511234005136868,0.5511177683393611,0.2626509347742857,8,8,1846162,443601,24.028281375090593
15,12,0.03,xgboost,100,15,0.45,0.6604231595993042,True,0.7659526640359882,0.5,9.257330648707446e-05,0.00018511234005136868,0.536291253255375,0.2542231462927738,8,8,1846162,443601,24.028281375090593
15,12,0.03,xgboost,100,15,0.5,0.6604231595993042,True,0.7659526640359882,0.5,9.257330648707446e-05,0.00018511234005136868,0.536291253255375,0.2542231462927738,8,8,1846162,443601,24.028281375090593
10,12,0.025,xgboost,200,15,0.45,0.6951267719268799,True,0.7371713900134953,0.45,9.242523825172527e-05,0.0001848125179678837,0.5248703164358886,0.27659477988750525,9,11,1852497,500144,26.998370307752182
20,12,0.02,xgboost,100,15,0.45,0.723516047000885,True,0.704669422498349,0.45454545454545453,9.20267982036369e-05,0.0001840163406510498,0.5412225889501963,0.3207018368707317,10,12,1839733,557719,30.31521421858498
30,9,0.03,xgboost,100,15,0.5,0.7221667766571045,True,0.7916670087884237,0.5833333333333334,9.196006305832895e-05,0.00018389113644722325,0.5486995664414234,0.23512376535215251,7,5,1826832,390516,21.37667831524738
30,9,0.03,random_forest,100,15,0.45,0.6250965484890421,True,0.7916670087884237,0.5833333333333334,9.196006305832895e-05,0.00018389113644722325,0.5591277679384952,0.23935983663128363,7,5,1826832,390516,21.37667831524738
30,9,0.03,random_forest,100,15,0.5,0.625096548489042,True,0.7916670087884237,0.5833333333333334,9.196006305832895e-05,0.00018389113644722325,0.5591277679384952,0.23935983663128363,7,5,1826832,390516,21.37667831524738
15,6,0.025,xgboost,200,5,0.5,0.4926378130912781,True,0.7937995791275427,0.5,9.194073762740359e-05,0.00018384766907419565,0.5498038377388963,0.23293069275688555,7,7,1846162,389946,21.121981711247443
15,6,0.025,xgboost,200,15,0.45,0.7212269306182861,True,0.7937995791275427,0.5,9.194073762740359e-05,0.00018384766907419565,0.5306372239813787,0.22257496728365697,7,7,1846162,389946,21.121981711247443
15,6,0.025,xgboost,200,15,0.5,0.7212269306182861,True,0.7937995791275427,0.5,9.194073762740359e-05,0.00018384766907419565,0.5306372239813787,0.22257496728365697,7,7,1846162,389946,21.121981711247443
30,9,0.025,random_forest,100,10,0.5,0.5989062106535481,True,0.7611962766204939,0.5,9.168949353016011e-05,0.00018334536537293594,0.556854813184743,0.27116663886112263,8,8,1826832,447586,24.500665633183566
15,12,0.02,xgboost,100,10,0.45,0.6110490560531616,True,0.7045686598976798,0.47619047619047616,9.167415338919345e-05,0.00018331301614071108,0.5427796826101849,0.322121265984085,10,11,1846162,559995,30.332928529565663
10,12,0.02,random_forest,100,5,0.5,0.5399879751879804,True,0.7045263157894737,0.5,9.134672476318362e-05,0.00018266007872649393,0.53194365824528,0.3154034563859104,10,10,1852497,561956,30.335055873234886
20,9,0.025,random_forest,200,10,0.5,0.5828065855969192,True,0.7598675896256798,0.5714285714285714,9.054075465719006e-05,0.00018105282216086544,0.5527094278044441,0.27016073707691884,8,6,1839733,453265,24.63754251296248
20,9,0.025,random_forest,100,10,0.5,0.5882227791837377,True,0.7598648718429556,0.5333333333333333,9.054075465719006e-05,0.00018105077342627274,0.5524809186087785,0.2699814714806387,8,7,1839733,453265,24.63754251296248
15,9,0.025,xgboost,100,10,0.45,0.6301597356796265,True,0.7599131171915836,0.6153846153846154,9.024150883802778e-05,0.00018045655508436344,0.5453952448043033,0.2666492557978999,8,5,1846162,454794,24.634566197332628
15,9,0.025,xgboost,100,10,0.5,0.6301597356796265,True,0.7599131171915836,0.6153846153846154,9.024150883802778e-05,0.00018045655508436344,0.5453952448043033,0.2666492557978999,8,5,1846162,454794,24.634566197332628
10,9,0.025,xgboost,200,15,0.5,0.7104688286781311,True,0.7599028340080972,0.5333333333333333,8.993109030205605e-05,0.00017983185721350537,0.5262915893884811,0.25412751580561105,8,7,1852497,456265,24.629729494838585
10,12,0.015,random_forest,100,10,0.45,0.5731551232175524,True,0.668642375168691,0.4583333333333333,8.960135542414023e-05,0.000179167684664875,0.5349242100787475,0.35471917064636116,11,13,1852497,629336,33.97230872708566
