window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,threshold,met_precision_req,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
30,10,0.002,random_forest,200,10,0.01,0.17148570922969728,True,0.49526446745324665,0.4951427080406246,0.9999594649371707,0.6623261558288138,0.547284538970921,0.5388717061873066,0.4951427080406246,24669,25153,249177,123447,49.541891908161666
30,10,0.002,random_forest,200,10,0.005,0.17148570922969733,True,0.49526446745324665,0.4951427080406246,0.9999594649371707,0.6623261558288138,0.547284538970921,0.5388717061873066,0.4951427080406246,24669,25153,249177,123447,49.541891908161666
20,10,0.002,random_forest,200,10,0.005,0.22321258257901735,True,0.49541683129197944,0.49508747652466145,0.9999600718706328,0.6622768742562475,0.5237825029316732,0.5194071249827555,0.49508747652466145,25044,25541,253097,125370,49.53436824616649
20,10,0.002,random_forest,200,10,0.001,0.22321258257901744,True,0.49541683129197944,0.49508747652466145,0.9999600718706328,0.6622768742562475,0.5237825029316732,0.5194071249827555,0.49508747652466145,25044,25541,253097,125370,49.53436824616649
20,10,0.002,random_forest,200,10,0.02,0.22321258257901735,True,0.49541683129197944,0.49508747652466145,0.9999600718706328,0.6622768742562475,0.5237825029316732,0.5194071249827555,0.49508747652466145,25044,25541,253097,125370,49.53436824616649
20,10,0.002,random_forest,200,10,0.01,0.22321258257901738,True,0.49541683129197944,0.49508747652466145,0.9999600718706328,0.6622768742562475,0.5237825029316732,0.5194071249827555,0.49508747652466145,25044,25541,253097,125370,49.53436824616649
30,10,0.002,xgboost,200,10,0.02,0.006153555121272802,True,0.49502367766273375,0.49502367766273375,1.0,0.6622285453520522,0.5395041738422339,0.5301853165945872,0.49502367766273375,24670,25166,249177,123447,49.541891908161666
30,10,0.002,xgboost,200,10,0.001,0.006153555121272802,True,0.49502367766273375,0.49502367766273375,1.0,0.6622285453520522,0.5395041738422339,0.5301853165945872,0.49502367766273375,24670,25166,249177,123447,49.541891908161666
30,10,0.002,xgboost,200,10,0.005,0.006153555121272802,True,0.49502367766273375,0.49502367766273375,1.0,0.6622285453520522,0.5395041738422339,0.5301853165945872,0.49502367766273375,24670,25166,249177,123447,49.541891908161666
30,10,0.002,xgboost,200,10,0.01,0.006153555121272802,True,0.49502367766273375,0.49502367766273375,1.0,0.6622285453520522,0.5395041738422339,0.5301853165945872,0.49502367766273375,24670,25166,249177,123447,49.541891908161666
20,10,0.002,xgboost,200,10,0.01,0.01891317032277584,True,0.4947649150533386,0.4947649150533386,1.0,0.6619969602854688,0.5261835370819328,0.521313496420737,0.4947649150533386,25045,25575,253097,125370,49.53436824616649
20,10,0.002,xgboost,200,10,0.005,0.01891317032277584,True,0.4947649150533386,0.4947649150533386,1.0,0.6619969602854688,0.5261835370819328,0.521313496420737,0.4947649150533386,25045,25575,253097,125370,49.53436824616649
20,10,0.002,xgboost,200,10,0.001,0.01891317032277584,True,0.4947649150533386,0.4947649150533386,1.0,0.6619969602854688,0.5261835370819328,0.521313496420737,0.4947649150533386,25045,25575,253097,125370,49.53436824616649
20,10,0.002,xgboost,200,10,0.02,0.01891317032277584,True,0.4947649150533386,0.4947649150533386,1.0,0.6619969602854688,0.5261835370819328,0.521313496420737,0.4947649150533386,25045,25575,253097,125370,49.53436824616649
10,10,0.002,random_forest,200,10,0.02,0.20241038469183414,True,0.4908357056506649,0.4908257775177927,1.0,0.6584616189492133,0.5270611152306671,0.5132529925245587,0.4908257775177927,25172,26113,256429,126219,49.22181188555116
10,10,0.002,random_forest,200,10,0.01,0.20241038469183412,True,0.4908357056506649,0.4908257775177927,1.0,0.6584616189492133,0.5270611152306671,0.5132529925245587,0.4908257775177927,25172,26113,256429,126219,49.22181188555116
10,10,0.002,random_forest,200,10,0.005,0.20241038469183412,True,0.4908357056506649,0.4908257775177927,1.0,0.6584616189492133,0.5270611152306671,0.5132529925245587,0.4908257775177927,25172,26113,256429,126219,49.22181188555116
10,10,0.002,random_forest,200,10,0.001,0.20241038469183412,True,0.4908357056506649,0.4908257775177927,1.0,0.6584616189492133,0.5270611152306671,0.5132529925245587,0.4908257775177927,25172,26113,256429,126219,49.22181188555116
10,10,0.002,xgboost,200,10,0.005,0.01865631528198719,True,0.49081620715204927,0.49081620715204927,1.0,0.6584530068795941,0.519933068804006,0.5095598827325428,0.49081620715204927,25172,26114,256429,126219,49.22181188555116
10,10,0.002,xgboost,200,10,0.001,0.01865631528198719,True,0.49081620715204927,0.49081620715204927,1.0,0.6584530068795941,0.519933068804006,0.5095598827325428,0.49081620715204927,25172,26114,256429,126219,49.22181188555116
10,10,0.002,xgboost,200,10,0.01,0.01865631528198719,True,0.49081620715204927,0.49081620715204927,1.0,0.6584530068795941,0.519933068804006,0.5095598827325428,0.49081620715204927,25172,26114,256429,126219,49.22181188555116
10,10,0.002,xgboost,200,10,0.02,0.01865631528198719,True,0.49081620715204927,0.49081620715204927,1.0,0.6584530068795941,0.519933068804006,0.5095598827325428,0.49081620715204927,25172,26114,256429,126219,49.22181188555116
