window_size,horizon,take_profit,stop_loss,classifier,n_estimators,max_depth,min_precision,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
21,9,0.01,0.005,random_forest,200,8,0.35,0.003909971343032581,True,0.35478707844038615,0.35000084200599507,1.0,0.5185194425300081,0.5634497064815035,0.3908791503644439,0.35000084200599507,83135,154393,1196448,422750,35.33375458022413
21,9,0.01,0.005,xgboost,200,8,0.35,0.003947328310459852,True,0.35478707844038615,0.35000084200599507,1.0,0.5185194425300081,0.5797966651906232,0.408808181298828,0.35000084200599507,83135,154393,1196448,422750,35.33375458022413
30,9,0.01,0.005,xgboost,200,12,0.35,0.0013095308095216751,True,0.3542547329724455,0.35000063507923673,1.0,0.5185192154501377,0.5801860875589067,0.41251437714998174,0.35000063507923673,82667,153524,1188735,420475,35.371634552696776
30,9,0.01,0.005,xgboost,200,8,0.35,0.0034992792643606663,True,0.3542547329724455,0.35000063507923673,1.0,0.5185192154501377,0.584025328026641,0.41408779804968276,0.35000063507923673,82667,153524,1188735,420475,35.371634552696776
30,9,0.015,0.008,xgboost,200,8,0.4,0.7273277044296265,True,0.5364399971398167,0.40000155240933927,0.6102624224338022,0.4832517489075189,0.5791774089208032,0.4165207074424409,0.40000155240933927,51533,77299,1188735,427784,35.98648984004004
30,9,0.015,0.008,xgboost,200,12,0.4,0.6759421229362488,True,0.5382023747933727,0.4,0.6003268438254938,0.4801045558507238,0.579885545908699,0.42100841098860226,0.4,50694,76041,1188735,427784,35.98648984004004
21,9,0.015,0.008,xgboost,200,12,0.4,0.6888691186904907,True,0.5425968490116595,0.40000163309299647,0.5765957697242199,0.472332301640103,0.5764456246347149,0.4147734377027446,0.40000163309299647,48987,73480,1196448,430187,35.95534448634625
21,9,0.015,0.008,xgboost,200,8,0.4,0.7333477735519409,True,0.5442642818337582,0.4000016601367953,0.5672030038018339,0.46915022562320197,0.576044595674484,0.41215385582281316,0.4000016601367953,48189,72283,1196448,430187,35.95534448634625
30,9,0.01,0.005,xgboost,200,8,0.4,0.7267862558364868,True,0.5547241395264714,0.4,0.56119128551901,0.46707979481190254,0.584025328026641,0.41408779804968276,0.4,46392,69588,1188735,420475,35.371634552696776
30,9,0.01,0.005,xgboost,200,12,0.4,0.6825504899024963,True,0.5603393523367277,0.4,0.5288930286571425,0.4555039276561165,0.5801860875589067,0.41251437714998174,0.4,43722,65583,1188735,420475,35.371634552696776
21,9,0.01,0.005,xgboost,200,8,0.4,0.734624445438385,True,0.5650967445359187,0.40000191082194003,0.5036025741264208,0.44586319634508687,0.5797966651906232,0.408808181298828,0.40000191082194003,41867,62800,1196448,422750,35.33375458022413
21,9,0.01,0.005,xgboost,200,12,0.4,0.7006398439407349,True,0.5680220652764428,0.4,0.48675046610934025,0.4391318502441671,0.5765074089614959,0.4102715495721104,0.4,40466,60699,1196448,422750,35.33375458022413
21,9,0.015,0.008,random_forest,200,12,0.4,0.5121613215867442,True,0.5628985749508963,0.4,0.4622229546016314,0.4288662946257931,0.5691590281820633,0.40507573985110534,0.4,39270,58905,1196448,430187,35.95534448634625
30,9,0.015,0.008,random_forest,200,12,0.4,0.5131666072881046,True,0.5647053380273989,0.4,0.4510918478518308,0.42401237797344077,0.5691093513008768,0.40621025558303653,0.4,38092,57138,1188735,427784,35.98648984004004
30,9,0.015,0.005,xgboost,200,8,0.35,0.6834169626235962,True,0.5813238442546068,0.35,0.48436811351067005,0.4063646176875779,0.5832043850906327,0.35732540910419497,0.35,34069,63271,1188735,356148,29.960251864376836
21,9,0.015,0.005,xgboost,200,8,0.35,0.6866621971130371,True,0.587061724267625,0.35,0.46274204946996467,0.3985513421389007,0.5802587238729962,0.3543306124157331,0.35,32739,60801,1196448,358103,29.930510979164993
30,9,0.015,0.005,xgboost,200,12,0.35,0.640680193901062,True,0.5888107946682818,0.35000218799229826,0.4548530645321808,0.3955980092120313,0.578310159524298,0.3563740245447449,0.35000218799229826,31993,59415,1188735,356148,29.960251864376836
30,9,0.01,0.005,random_forest,200,12,0.4,0.5181185424406024,True,0.5850504948537731,0.40000250212680777,0.3867686017395091,0.3932742513791598,0.5698928219675685,0.39913476284812305,0.40000250212680777,31973,47959,1188735,420475,35.371634552696776
