window_size,horizon,take_profit,stop_loss,classifier,n_estimators,max_depth,min_precision,min_recall,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
15,9,0.01,0.008,xgboost,200,12,0.48,0.05,0.7987660765647888,True,0.573446985005654,0.4800109821387715,0.30893223516938756,0.37592278471940177,0.5719176684299955,0.47025134229794135,0.4800109821387715,31470,34091,1224791,517440,42.24720789097895
15,9,0.01,0.008,xgboost,200,12,0.48,0.1,0.7987660765647888,True,0.573446985005654,0.4800109821387715,0.30893223516938756,0.37592278471940177,0.5719176684299955,0.47025134229794135,0.4800109821387715,31470,34091,1224791,517440,42.24720789097895
15,9,0.01,0.008,xgboost,100,12,0.48,0.05,0.8047393560409546,True,0.5735041374270796,0.4800556941108068,0.30799964659801504,0.3752451801176865,0.5718767636845044,0.4706433516568587,0.4800556941108068,31375,33982,1224791,517440,42.24720789097895
15,9,0.01,0.008,xgboost,100,12,0.48,0.1,0.8047393560409546,True,0.5735041374270796,0.4800556941108068,0.30799964659801504,0.3752451801176865,0.5718767636845044,0.4706433516568587,0.4800556941108068,31375,33982,1224791,517440,42.24720789097895
30,9,0.01,0.008,random_forest,100,12,0.48,0.1,0.5314274241410899,True,0.5719962804041516,0.48002571258348753,0.30588858250409623,0.373665132968012,0.5734357771421296,0.4723995110820529,0.48002571258348753,30617,33165,1199055,508251,42.38763025882883
30,9,0.01,0.008,random_forest,100,12,0.48,0.05,0.5314274241410899,True,0.5719962804041516,0.48002571258348753,0.30588858250409623,0.373665132968012,0.5734357771421296,0.4723995110820529,0.48002571258348753,30617,33165,1199055,508251,42.38763025882883
30,9,0.01,0.008,random_forest,200,12,0.48,0.1,0.5315243720504238,True,0.5721547385232537,0.48000446115607676,0.3009930863605483,0.3699832981284079,0.573538964726604,0.47234760844628704,0.48000446115607676,30127,32637,1199055,508251,42.38763025882883
30,9,0.01,0.008,random_forest,200,12,0.48,0.05,0.5315243720504238,True,0.5721547385232537,0.48000446115607676,0.3009930863605483,0.3699832981284079,0.573538964726604,0.47234760844628704,0.48000446115607676,30127,32637,1199055,508251,42.38763025882883
21,9,0.01,0.008,random_forest,100,12,0.48,0.05,0.5298944592499236,True,0.5725066076030663,0.48004272005610993,0.29718261212809,0.3671016462585863,0.5727913603263979,0.4710620425313019,0.48004272005610993,30115,32619,1214507,514774,42.38542882008914
21,9,0.01,0.008,random_forest,100,12,0.48,0.1,0.5298944592499236,True,0.5725066076030663,0.48004272005610993,0.29718261212809,0.3671016462585863,0.5727913603263979,0.47106204253130196,0.48004272005610993,30115,32619,1214507,514774,42.38542882008914
21,6,0.01,0.008,xgboost,100,8,0.48,0.1,0.8040716648101807,True,0.5812591086117035,0.48000068549492736,0.28184022781472945,0.3551489561341778,0.5789862435831234,0.46883053704784744,0.48000068549492736,28009,30343,1214507,504144,41.510176557236804
21,6,0.01,0.008,xgboost,100,8,0.48,0.05,0.8040716648101807,True,0.5812591086117035,0.48000068549492736,0.28184022781472945,0.3551489561341778,0.5789862435831234,0.46883053704784744,0.48000068549492736,28009,30343,1214507,504144,41.510176557236804
15,6,0.01,0.008,xgboost,200,8,0.48,0.05,0.8048934936523438,True,0.5832976130699423,0.48000221377707264,0.26043220194781147,0.33766132642930835,0.5763107117783232,0.4642552754311737,0.48000221377707264,26019,28187,1224791,506780,41.37685531653972
15,6,0.01,0.008,xgboost,200,8,0.48,0.1,0.8048934936523438,True,0.5832976130699423,0.48000221377707264,0.26043220194781147,0.33766132642930835,0.5763107117783232,0.4642552754311737,0.48000221377707264,26019,28187,1224791,506780,41.37685531653972
15,9,0.01,0.008,random_forest,100,12,0.48,0.05,0.5309503499697549,True,0.5754187435448381,0.4800112191473448,0.2520050654284508,0.33049881877345555,0.5708020788676902,0.46668047427869486,0.4800112191473448,25671,27809,1224791,517440,42.24720789097895
15,9,0.01,0.008,random_forest,100,12,0.48,0.1,0.5309503499697549,True,0.5754187435448381,0.4800112191473448,0.2520050654284508,0.33049881877345555,0.5708020788676902,0.46668047427869486,0.4800112191473448,25671,27809,1224791,517440,42.24720789097895
15,9,0.01,0.008,random_forest,200,12,0.48,0.1,0.5309080721169256,True,0.5756065300723795,0.4800061166755868,0.2465175179400591,0.3257427861696815,0.5710159470451741,0.4670130027785609,0.4800061166755868,25112,27204,1224791,517440,42.24720789097895
15,9,0.01,0.008,random_forest,200,12,0.48,0.05,0.5309080721169256,True,0.5756065300723795,0.4800061166755868,0.2465175179400591,0.3257427861696815,0.5710159470451741,0.4670130027785609,0.4800061166755868,25112,27204,1224791,517440,42.24720789097895
15,6,0.01,0.008,xgboost,100,8,0.48,0.1,0.8066161870956421,True,0.584975444870366,0.48005811181985336,0.21167685947931578,0.293803834398444,0.574887251381548,0.4624318710527975,0.48005811181985336,21148,22905,1224791,506780,41.37685531653972
15,6,0.01,0.008,xgboost,100,8,0.48,0.05,0.8066161870956421,True,0.584975444870366,0.48005811181985336,0.21167685947931578,0.293803834398444,0.574887251381548,0.4624318710527975,0.48005811181985336,21148,22905,1224791,506780,41.37685531653972
15,6,0.01,0.008,xgboost,200,12,0.48,0.05,0.8060149550437927,True,0.584975444870366,0.48001637815336323,0.2112164312810914,0.2933522395529235,0.5729581665334775,0.461290016637093,0.48001637815336323,21102,22859,1224791,506780,41.37685531653972
15,6,0.01,0.008,xgboost,200,12,0.48,0.1,0.8060149550437927,True,0.584975444870366,0.48001637815336323,0.2112164312810914,0.2933522395529235,0.5729581665334775,0.461290016637093,0.48001637815336323,21102,22859,1224791,506780,41.37685531653972
30,6,0.01,0.008,random_forest,200,12,0.48,0.05,0.5334442290630157,True,0.583534533445088,0.4800037267370088,0.20995150576633115,0.29212766409854773,0.5742457094268885,0.46374566066816253,0.4800037267370088,20608,22325,1199055,497710,41.50852129385224
30,6,0.01,0.008,random_forest,200,12,0.48,0.1,0.5334442290630157,True,0.583534533445088,0.4800037267370088,0.20995150576633115,0.29212766409854773,0.5742457094268885,0.46374566066816264,0.4800037267370088,20608,22325,1199055,497710,41.50852129385224
21,6,0.01,0.008,random_forest,100,12,0.48,0.05,0.5323264594892863,True,0.5838198121052935,0.4800065399168496,0.20679419193189708,0.28905782985097717,0.5729487965699434,0.46221478503776253,0.4800065399168496,20551,22263,1214507,504144,41.510176557236804
21,6,0.01,0.008,random_forest,100,12,0.48,0.1,0.5323264594892864,True,0.5838198121052935,0.4800065399168496,0.20679419193189708,0.28905782985097717,0.5729487965699434,0.46221478503776253,0.4800065399168496,20551,22263,1214507,504144,41.510176557236804
30,6,0.01,0.008,random_forest,100,12,0.48,0.05,0.5336538759477187,True,0.5837180112672062,0.4800038247316712,0.2045723134602062,0.286879683403696,0.5738543146334586,0.4633866988301869,0.4800038247316712,20080,21753,1199055,497710,41.50852129385224
30,6,0.01,0.008,random_forest,100,12,0.48,0.1,0.5336538759477187,True,0.5837180112672062,0.4800038247316712,0.2045723134602062,0.286879683403696,0.5738543146334586,0.4633866988301869,0.4800038247316712,20080,21753,1199055,497710,41.50852129385224
21,6,0.01,0.008,random_forest,200,12,0.48,0.05,0.5324475391588102,True,0.583963903137891,0.4800019079873119,0.20251763451030902,0.2848529453392589,0.573164443478864,0.46246308355475213,0.4800019079873119,20126,21803,1214507,504144,41.510176557236804
21,6,0.01,0.008,random_forest,200,12,0.48,0.1,0.53244753915881,True,0.583963903137891,0.4800019079873119,0.20251763451030902,0.2848529453392589,0.573164443478864,0.46246308355475213,0.4800019079873119,20126,21803,1214507,504144,41.510176557236804
15,6,0.01,0.008,xgboost,100,12,0.48,0.1,0.8091679811477661,True,0.5853918410836099,0.4800337797080468,0.19913519573203078,0.28149584017205276,0.5723099827170957,0.46120857882471084,0.4800337797080468,19895,21550,1224791,506780,41.37685531653972
15,6,0.01,0.008,xgboost,100,12,0.48,0.05,0.8091679811477661,True,0.5853918410836099,0.4800337797080468,0.19913519573203078,0.28149584017205276,0.5723099827170957,0.46120857882471084,0.4800337797080468,19895,21550,1224791,506780,41.37685531653972
30,9,0.01,0.008,random_forest,200,8,0.48,0.05,0.5335446682732112,True,0.5763080092239306,0.4800200591216216,0.1817028333932782,0.2636179156399478,0.5674072013725614,0.46503703546939923,0.4800200591216216,18187,19701,1199055,508251,42.38763025882883
30,9,0.01,0.008,random_forest,200,8,0.48,0.1,0.5335446682732112,True,0.5763080092239306,0.4800200591216216,0.1817028333932782,0.2636179156399478,0.5674072013725614,0.46503703546939923,0.4800200591216216,18187,19701,1199055,508251,42.38763025882883
30,9,0.01,0.008,random_forest,100,8,0.48,0.05,0.5335608191627557,True,0.5764205978875031,0.48,0.17827598609279463,0.25998965519753475,0.5674508014239852,0.46488535054250657,0.48,17844,19331,1199055,508251,42.38763025882883
30,9,0.01,0.008,random_forest,100,8,0.48,0.1,0.5335608191627557,True,0.5764205978875031,0.48,0.17827598609279463,0.25998965519753475,0.5674508014239852,0.46488535054250657,0.48,17844,19331,1199055,508251,42.38763025882883
15,9,0.01,0.008,random_forest,200,8,0.48,0.05,0.5302826337163605,True,0.578084495772762,0.4800279742851763,0.17518921731277057,0.2566957222174276,0.5668478097900129,0.4627901351220299,0.4800279742851763,17846,19331,1224791,517440,42.24720789097895
15,9,0.01,0.008,random_forest,200,8,0.48,0.1,0.5302826337163605,True,0.578084495772762,0.4800279742851763,0.17518921731277057,0.2566957222174276,0.5668478097900129,0.4627901351220299,0.4800279742851763,17846,19331,1224791,517440,42.24720789097895
15,6,0.01,0.008,random_forest,200,12,0.48,0.05,0.5325768716167485,True,0.586240962773362,0.4800463333241402,0.1742220264846307,0.25565853443590913,0.5707857686491887,0.4586749785402747,0.4800463333241402,17406,18853,1224791,506780,41.37685531653972
15,6,0.01,0.008,random_forest,200,12,0.48,0.1,0.5325768716167486,True,0.586240962773362,0.4800463333241402,0.1742220264846307,0.25565853443590913,0.5707857686491887,0.4586749785402747,0.4800463333241402,17406,18853,1224791,506780,41.37685531653972
15,6,0.01,0.008,random_forest,100,12,0.48,0.05,0.5324692091344193,True,0.5862777036157071,0.48006432651250486,0.17330117008818202,0.2546682061879932,0.5702720548144686,0.4582332847305737,0.48006432651250486,17314,18752,1224791,506780,41.37685531653972
15,6,0.01,0.008,random_forest,100,12,0.48,0.1,0.5324692091344193,True,0.5862777036157071,0.48006432651250486,0.17330117008818202,0.2546682061879932,0.5702720548144686,0.45823328473057373,0.48006432651250486,17314,18752,1224791,506780,41.37685531653972
21,9,0.01,0.008,random_forest,200,8,0.48,0.1,0.5320440826423989,True,0.5768705074474479,0.48002213613724404,0.17119455272117234,0.2523804328059647,0.5677220431210089,0.46501638484006785,0.48002213613724404,17348,18792,1214507,514774,42.38542882008914
21,9,0.01,0.008,random_forest,200,8,0.48,0.05,0.5320440826423989,True,0.5768705074474479,0.48002213613724404,0.17119455272117234,0.2523804328059647,0.5677220431210089,0.46501638484006785,0.48002213613724404,17348,18792,1214507,514774,42.38542882008914
30,9,0.01,0.008,xgboost,200,8,0.52,0.1,0.8224424719810486,True,0.5879129814729099,0.5200265126408484,0.16460856012468528,0.2500626067159932,0.5834911425787905,0.4843748769684425,0.5200265126408484,16476,15207,1199055,508251,42.38763025882883
30,9,0.01,0.008,xgboost,200,8,0.52,0.05,0.8224424719810486,True,0.5879129814729099,0.5200265126408484,0.16460856012468528,0.2500626067159932,0.5834911425787905,0.4843748769684425,0.5200265126408484,16476,15207,1199055,508251,42.38763025882883
21,9,0.01,0.008,random_forest,100,8,0.48,0.1,0.532085799720816,True,0.5769981309334629,0.48002826855123676,0.16757290176148418,0.2484236705434862,0.5676820959367115,0.4652066221240456,0.48002826855123676,16981,18394,1214507,514774,42.38542882008914
21,9,0.01,0.008,random_forest,100,8,0.48,0.05,0.532085799720816,True,0.5769981309334629,0.48002826855123676,0.16757290176148418,0.2484236705434862,0.5676820959367115,0.4652066221240456,0.48002826855123676,16981,18394,1214507,514774,42.38542882008914
30,9,0.01,0.008,xgboost,200,12,0.52,0.1,0.8228145241737366,True,0.587646104640738,0.5200746343251258,0.1559465291931423,0.23994466008224127,0.5807347309828446,0.48324624779738784,0.5200746343251258,15609,14404,1199055,508251,42.38763025882883
30,9,0.01,0.008,xgboost,200,12,0.52,0.05,0.8228145241737366,True,0.587646104640738,0.5200746343251258,0.1559465291931423,0.23994466008224127,0.5807347309828446,0.48324624779738784,0.5200746343251258,15609,14404,1199055,508251,42.38763025882883
15,9,0.01,0.008,random_forest,100,8,0.48,0.1,0.5306518052253741,True,0.5786233614604893,0.48002598246183825,0.15960026308814435,0.23955325042730005,0.5668410722678363,0.4625550613458776,0.48002598246183825,16258,17611,1224791,517440,42.24720789097895
15,9,0.01,0.008,random_forest,100,8,0.48,0.05,0.5306518052253741,True,0.5786233614604893,0.48002598246183825,0.15960026308814435,0.23955325042730005,0.5668410722678363,0.4625550613458776,0.48002598246183825,16258,17611,1224791,517440,42.24720789097895
30,9,0.01,0.008,xgboost,100,12,0.52,0.05,0.8258707523345947,True,0.5870122721643294,0.5200076002280068,0.13671422291491828,0.21650699723907696,0.5798071441005357,0.4818102654745698,0.5200076002280068,13684,12631,1199055,508251,42.38763025882883
30,9,0.01,0.008,xgboost,100,12,0.52,0.1,0.8258707523345947,True,0.5870122721643294,0.5200076002280068,0.13671422291491828,0.21650699723907696,0.5798071441005357,0.4818102654745698,0.5200076002280068,13684,12631,1199055,508251,42.38763025882883
30,6,0.01,0.008,xgboost,200,8,0.52,0.1,0.8206798434257507,True,0.5948976485649116,0.52,0.1335017726883736,0.21245825091604786,0.583992105484396,0.47582477897445863,0.52,13104,12096,1199055,497710,41.50852129385224
30,6,0.01,0.008,xgboost,200,8,0.52,0.05,0.8206798434257507,True,0.5948976485649116,0.52,0.1335017726883736,0.21245825091604786,0.583992105484396,0.47582477897445863,0.52,13104,12096,1199055,497710,41.50852129385224
30,9,0.01,0.008,xgboost,100,8,0.52,0.05,0.8237360715866089,True,0.5863409101333967,0.5200665886799244,0.11548375494545018,0.18899916610801354,0.580928225160244,0.4804621294471055,0.5200665886799244,11559,10667,1199055,508251,42.38763025882883
30,9,0.01,0.008,xgboost,100,8,0.52,0.1,0.8237360715866089,True,0.5863409101333967,0.5200665886799244,0.11548375494545018,0.18899916610801354,0.580928225160244,0.4804621294471055,0.5200665886799244,11559,10667,1199055,508251,42.38763025882883
30,6,0.01,0.008,xgboost,200,12,0.52,0.1,0.8255529403686523,True,0.5943263653460433,0.5200165463988602,0.11526549574147275,0.18870347668726492,0.5823725465247083,0.47643129235480386,0.5200165463988602,11314,10443,1199055,497710,41.50852129385224
30,6,0.01,0.008,xgboost,200,12,0.52,0.05,0.8255529403686523,True,0.5943263653460433,0.5200165463988602,0.11526549574147275,0.18870347668726492,0.5823725465247083,0.47643129235480386,0.5200165463988602,11314,10443,1199055,497710,41.50852129385224
15,6,0.01,0.008,random_forest,100,8,0.48,0.1,0.5306475238519872,True,0.5882127213125462,0.48,0.11578768254476664,0.1865701129774932,0.566137119508568,0.45378752431073366,0.48,11568,12532,1224791,506780,41.37685531653972
15,6,0.01,0.008,random_forest,100,8,0.48,0.05,0.5306475238519873,True,0.5882127213125462,0.48,0.11578768254476664,0.1865701129774932,0.566137119508568,0.45378752431073366,0.48,11568,12532,1224791,506780,41.37685531653972
30,6,0.01,0.008,xgboost,100,12,0.52,0.1,0.8245162963867188,True,0.5942387963854869,0.5200414976893332,0.11235176657565508,0.18478242656791943,0.5801940534865986,0.47400893906040975,0.5200414976893332,11028,10178,1199055,497710,41.50852129385224
30,6,0.01,0.008,xgboost,100,12,0.52,0.05,0.8245162963867188,True,0.5942387963854869,0.5200414976893332,0.11235176657565508,0.18478242656791943,0.5801940534865986,0.47400893906040975,0.5200414976893332,11028,10178,1199055,497710,41.50852129385224
21,6,0.01,0.008,random_forest,100,8,0.48,0.1,0.5321164213922063,True,0.5870103992556669,0.4800119459021289,0.1132130530594995,0.1832141868455764,0.5677625754141871,0.4564454622744215,0.4800119459021289,11251,12188,1214507,504144,41.510176557236804
21,6,0.01,0.008,random_forest,100,8,0.48,0.05,0.5321164213922063,True,0.5870103992556669,0.4800119459021289,0.1132130530594995,0.1832141868455764,0.5677625754141871,0.4564454622744215,0.4800119459021289,11251,12188,1214507,504144,41.510176557236804
21,6,0.01,0.008,random_forest,200,8,0.48,0.05,0.5324255026003033,True,0.5871874253814295,0.48000178954903366,0.10796043429698428,0.17627391543649523,0.5677700192351257,0.4565942940283415,0.48000178954903366,10729,11623,1214507,504144,41.510176557236804
21,6,0.01,0.008,random_forest,200,8,0.48,0.1,0.5324255026003033,True,0.5871874253814295,0.48000178954903366,0.10796043429698428,0.17627391543649523,0.5677700192351257,0.4565942940283415,0.48000178954903366,10729,11623,1214507,504144,41.510176557236804
30,6,0.01,0.008,xgboost,100,8,0.52,0.05,0.819747269153595,True,0.593984429404823,0.5200202994163918,0.10439504462284527,0.1738827941388585,0.5822280480092868,0.4733869379284417,0.5200202994163918,10247,9458,1199055,497710,41.50852129385224
30,6,0.01,0.008,xgboost,100,8,0.52,0.1,0.819747269153595,True,0.593984429404823,0.5200202994163918,0.10439504462284527,0.1738827941388585,0.5822280480092868,0.4733869379284417,0.5200202994163918,10247,9458,1199055,497710,41.50852129385224
15,6,0.01,0.008,random_forest,200,8,0.48,0.05,0.5313021584475401,True,0.5886944345788478,0.48005281524096954,0.10189476212877976,0.16810746988349723,0.566259124915797,0.4537683761770382,0.48005281524096954,10180,11026,1224791,506780,41.37685531653972
15,6,0.01,0.008,random_forest,200,8,0.48,0.1,0.5313021584475401,True,0.5886944345788478,0.48005281524096954,0.10189476212877976,0.16810746988349723,0.566259124915797,0.4537683761770382,0.48005281524096954,10180,11026,1224791,506780,41.37685531653972
21,9,0.01,0.008,xgboost,200,8,0.52,0.1,0.8284904956817627,False,0.5859441256144453,0.5200527704485488,0.09725168993931022,0.1638608305274972,0.5798076968604529,0.47804561649300004,0.5200527704485488,9855,9095,1214507,514774,42.38542882008914
21,9,0.01,0.008,xgboost,200,8,0.52,0.05,0.8284904956817627,True,0.5859441256144453,0.5200527704485488,0.09725168993931022,0.1638608305274972,0.5798076968604529,0.47804561649300004,0.5200527704485488,9855,9095,1214507,514774,42.38542882008914
21,9,0.01,0.008,xgboost,200,12,0.52,0.05,0.8345358967781067,True,0.5856188915694396,0.5200400211876876,0.08719593427739675,0.14935010056961276,0.5748315224609405,0.4753790724434066,0.5200400211876876,8836,8155,1214507,514774,42.38542882008914
21,9,0.01,0.008,xgboost,200,12,0.52,0.1,0.8345358967781067,False,0.5856188915694396,0.5200400211876876,0.08719593427739675,0.14935010056961276,0.5748315224609405,0.4753790724434066,0.5200400211876876,8836,8155,1214507,514774,42.38542882008914
