window_size,horizon,take_profit,stop_loss,classifier,n_estimators,max_depth,min_precision,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
30,12,0.015,0.005,xgboost,200,12,0.55,0.787976861000061,True,0.706591086168543,0.550006935774726,0.03788566459959678,0.07088838431695063,0.6009229477370186,0.38289545724499396,0.550006935774726,3965,3244,1771179,534374,30.17052483120001
21,6,0.015,0.005,xgboost,200,12,0.5,0.7750335335731506,True,0.7202883105227732,0.5,0.036827962379930614,0.06860291370937617,0.6049301348497519,0.36168211526397626,0.5,3673,3673,1782798,509525,28.580074691580315
21,9,0.01,0.005,xgboost,200,8,0.55,0.8070129752159119,True,0.6561588512452322,0.5501165501165501,0.03633210983900111,0.06816247111759699,0.5975255396830286,0.42720761213534386,0.5501165501165501,4484,3667,1782798,629686,35.32009795837779
30,12,0.015,0.005,xgboost,200,8,0.5,0.77361661195755,True,0.7045557199155366,0.5,0.03647152125514777,0.06798407708542982,0.6028999131679841,0.3775232170407087,0.5,3817,3817,1771179,534374,30.17052483120001
21,12,0.015,0.008,random_forest,200,12,0.5,0.5455549487010993,True,0.6442730536235136,0.5,0.035541399265204436,0.0663653628159642,0.5803323166739317,0.41760520606714646,0.5,4508,4508,1782798,647437,36.31578002667717
21,12,0.01,0.005,random_forest,200,12,0.5,0.5464081918959518,True,0.6509507516266547,0.5001147315282239,0.0350235820631694,0.06546273700018772,0.5768004796102332,0.4087525892841537,0.5001147315282239,4359,4357,1782798,634941,35.61485933908384
21,12,0.015,0.008,xgboost,200,8,0.55,0.8122032880783081,True,0.6465223244334755,0.550200300450676,0.03465049906179536,0.06519514040318633,0.5956775964748222,0.43278353218672394,0.550200300450676,4395,3593,1782798,647437,36.31578002667717
21,12,0.008,0.005,random_forest,200,12,0.55,0.5617023740265134,True,0.6278550594570339,0.5500540800384569,0.03427822505148848,0.06453477715268671,0.5813645770075446,0.4391508020436828,0.5500540800384569,4577,3744,1782798,680637,38.17802129012934
30,9,0.015,0.008,xgboost,200,8,0.55,0.8126817941665649,True,0.6538352962431825,0.55,0.03423236514522822,0.064453125,0.6037719940970064,0.4319227466287472,0.55,4224,3456,1771179,630264,35.58443274225812
30,6,0.01,0.005,xgboost,200,8,0.55,0.8062334060668945,True,0.662428437538816,0.55,0.03373560065825562,0.06357186486867453,0.6021180585133962,0.4233322651952425,0.55,4059,3321,1771179,614262,34.68096674587944
30,6,0.01,0.005,random_forest,200,12,0.5,0.5458175175621299,True,0.6603450806806762,0.5,0.03334496916504596,0.06252045316420189,0.5826974224876467,0.4028629697564821,0.5,4012,4012,1771179,614262,34.68096674587944
21,9,0.015,0.008,random_forest,200,12,0.5,0.5514211689873721,True,0.6518285842494952,0.5,0.033114769944580486,0.062115649033739784,0.5855142927760075,0.41235698816294913,0.5,4111,4111,1782798,633901,35.556524070590164
30,9,0.01,0.005,random_forest,200,12,0.5,0.5446756593498169,True,0.6535981661942886,0.5000616294835449,0.03306195959546569,0.06202320710583847,0.5786534992419972,0.4073044712275795,0.5000616294835449,4057,4056,1771179,626233,35.356844226359954
30,12,0.008,0.005,random_forest,200,12,0.55,0.5648259897201889,True,0.6274686931875925,0.5501136076748296,0.032826646981726146,0.06195621268126244,0.5825925671687113,0.4416496849934656,0.5501136076748296,4358,3564,1771179,676886,38.21669069021256
30,9,0.008,0.005,random_forest,200,12,0.55,0.5568302374795552,True,0.6297298975824027,0.5501096349800078,0.03232529937850538,0.061062472708009706,0.583282923909644,0.43874074326129364,0.5501096349800078,4265,3488,1771179,672995,37.99700651374028
30,9,0.015,0.005,xgboost,200,12,0.55,0.7898831963539124,True,0.7109921069569439,0.5500922973653297,0.03183327830326102,0.060183782692113504,0.6030283414096553,0.3777683514358979,0.5500922973653297,3278,2681,1771179,525830,29.688134287951694
21,6,0.01,0.008,random_forest,200,12,0.55,0.5524754002572404,True,0.5984294368409244,0.5501272881561401,0.03151148176180986,0.05960856429791147,0.5864237412419689,0.4699501120769543,0.5501272881561401,4538,3711,1782798,734200,41.182455892366946
30,6,0.015,0.008,random_forest,200,12,0.5,0.5616693725856826,True,0.6681929561083572,0.5000686341798215,0.030993967959570864,0.05837018522079088,0.5994606908486366,0.40410865674615387,0.5000686341798215,3643,3642,1771179,601104,33.93807175898088
30,9,0.015,0.005,xgboost,200,8,0.5,0.7741972804069519,True,0.7093096128005059,0.5000785792865001,0.030901004136966614,0.058205365063976514,0.6047828155871128,0.37186279543606543,0.5000785792865001,3182,3181,1771179,525830,29.688134287951694
21,6,0.015,0.008,xgboost,200,12,0.55,0.8187408447265625,True,0.6702153915189589,0.55003808073115,0.03053828914541841,0.057863953208877494,0.6065241957443925,0.4162222928676142,0.55003808073115,3611,2954,1782798,604512,33.90804791120475
30,6,0.015,0.005,xgboost,200,12,0.55,0.7887520790100098,True,0.7215839158075408,0.550028918449971,0.028776325344952797,0.05469131897518475,0.6113670804336226,0.36948062327941794,0.550028918449971,2853,2334,1771179,506671,28.6064254375193
30,6,0.015,0.005,xgboost,200,8,0.5,0.7720571160316467,True,0.7201272597929064,0.5002707092582567,0.02795933188090051,0.05295887662988967,0.6128995031838176,0.3647542475687486,0.5002707092582567,2772,2769,1771179,506671,28.6064254375193
30,6,0.015,0.008,xgboost,200,8,0.55,0.8094707131385803,True,0.6698669813344775,0.550033692722372,0.02777801410595632,0.05288519943308362,0.6138751162865608,0.41983981633076534,0.550033692722372,3265,2671,1771179,601104,33.93807175898088
21,9,0.015,0.008,xgboost,200,8,0.55,0.8123377561569214,True,0.6535898586493157,0.5501437240498244,0.02775003222064699,0.052834992254957594,0.5986495846598952,0.42615724023185336,0.5501437240498244,3445,2817,1782798,633901,35.556524070590164
21,9,0.01,0.005,random_forest,200,12,0.5,0.546884996821294,True,0.6538787300875029,0.5002951593860685,0.027467852888986122,0.05207653253247102,0.5781206751669845,0.4051295162471166,0.5002951593860685,3390,3386,1782798,629686,35.32009795837779
21,9,0.015,0.005,xgboost,200,12,0.55,0.792427659034729,True,0.7108256674893426,0.5500207555002076,0.025581619847475624,0.04888938085750129,0.5990264366536666,0.37233374643075445,0.5500207555002076,2650,2168,1782798,528821,29.662418288555404
21,12,0.015,0.005,xgboost,200,12,0.55,0.7963489890098572,True,0.7060130132376038,0.550609080841639,0.023612997596907326,0.04528398120150096,0.5946510465218182,0.37428774115652064,0.550609080841639,2486,2029,1782798,537395,30.14334770400236
30,9,0.01,0.008,random_forest,200,8,0.55,0.5388971765352202,True,0.5865778746372475,0.5500954198473282,0.023517973334058567,0.04510748726909961,0.5749580658038166,0.4693649448875996,0.5500954198473282,3459,2829,1771179,749264,42.30312125426058
21,12,0.015,0.005,xgboost,200,8,0.5,0.777895987033844,True,0.704748148979134,0.5006165228113441,0.02313807809576277,0.04423179932272327,0.596036747409151,0.36919667558864294,0.5006165228113441,2436,2430,1782798,537395,30.14334770400236
30,12,0.01,0.008,random_forest,200,8,0.55,0.5405878502460244,True,0.5818663264038664,0.5501302083333334,0.022725133459733485,0.04364725784165601,0.5744383944844748,0.47396417940076896,0.5501302083333334,3380,2764,1771179,757634,42.775687832793864
21,9,0.008,0.005,random_forest,200,12,0.55,0.5571155628831912,True,0.629394772268342,0.5502008032128514,0.022714084390284342,0.04362709975320436,0.5820718505776605,0.435893911400793,0.5502008032128514,3014,2464,1782798,676710,37.957749559961364
21,6,0.01,0.005,xgboost,200,8,0.55,0.8101621866226196,True,0.66199517612744,0.5504235578862444,0.022550178071211957,0.04332536891654826,0.5987562201138432,0.4180944145355436,0.5504235578862444,2729,2229,1782798,617649,34.64492331716773
21,9,0.015,0.005,xgboost,200,8,0.5,0.7776121497154236,True,0.7094738613417096,0.5,0.02173955014962834,0.04166743760060688,0.6000260217430518,0.36588342857658895,0.5,2252,2252,1782798,528821,29.662418288555404
21,6,0.01,0.005,random_forest,200,12,0.5,0.5495059724105267,True,0.6605956921696208,0.5000979815794631,0.021087597815219097,0.04046875247775963,0.5802324134709567,0.3985720503315866,0.5000979815794631,2552,2551,1782798,617649,34.64492331716773
30,12,0.01,0.005,random_forest,200,12,0.55,0.5505042639706658,True,0.652011653248117,0.5504273504273505,0.020817507394417418,0.0401177368363676,0.577757568262861,0.41179682916543997,0.5504273504273505,2576,2104,1771179,631451,35.65145024867616
21,6,0.015,0.008,random_forest,200,12,0.5,0.5670784897559333,True,0.6683755889611847,0.5001013171225938,0.020871918474354094,0.04007144016885858,0.5972580013049833,0.40073445847249334,0.5001013171225938,2468,2467,1782798,604512,33.90804791120475
30,12,0.008,0.005,random_forest,200,8,0.5,0.5560766193167067,True,0.6252300726069626,0.5000931966449208,0.020209704876542278,0.03884943130398268,0.5728172013066714,0.42584310877423537,0.5000931966449208,2683,2682,1771179,676886,38.21669069021256
30,12,0.015,0.008,random_forest,200,12,0.55,0.5568864545851507,True,0.6453917727164941,0.550097804825038,0.020075192740886448,0.038736732554313306,0.5838392242820645,0.42217992803586657,0.550097804825038,2531,2070,1771179,643727,36.344547897191646
30,6,0.008,0.005,random_forest,200,12,0.55,0.5520367102897843,True,0.6341026886030782,0.55,0.01936619718309859,0.03741496598639456,0.584155767037249,0.43164992539577884,0.55,2519,2061,1771179,663836,37.479893336585405
21,6,0.015,0.005,xgboost,200,12,0.55,0.793766975402832,True,0.7212530850347768,0.5500290866783013,0.018960434756452163,0.03665723258248362,0.6049301348497519,0.36168211526397626,0.5500290866783013,1891,1547,1782798,509525,28.580074691580315
21,9,0.01,0.008,random_forest,200,8,0.55,0.5411428336398735,True,0.586515593448508,0.5506503744580212,0.018885268949481566,0.036518102208861584,0.5745483250752105,0.4683429402941292,0.5506503744580212,2794,2280,1782798,753484,42.26412639009018
21,12,0.01,0.008,random_forest,200,8,0.55,0.539954212414223,True,0.5818291451649091,0.5501381760757994,0.018628309415751516,0.036036385500106675,0.5737106566467891,0.47224307515780584,0.5501381760757994,2787,2279,1782798,761927,42.73770780537111
21,12,0.008,0.005,random_forest,200,8,0.5,0.5529859499000987,True,0.6255272604891182,0.5003169237270231,0.017734506646695375,0.034254798998972935,0.5722999133664317,0.4253330088501664,0.5003169237270231,2368,2365,1782798,680637,38.17802129012934
30,9,0.015,0.008,random_forest,200,12,0.55,0.5627521416007158,True,0.6527992637676577,0.5506185306740722,0.017675376037344398,0.03425125438741137,0.5882419463594659,0.41610696360104305,0.5506185306740722,2181,1780,1771179,630264,35.58443274225812
30,12,0.015,0.008,random_forest,200,8,0.5,0.5420483676729969,True,0.6440903804243499,0.5,0.01754497287350487,0.033900383141762455,0.5691899691793851,0.4051883792060921,0.5,2212,2212,1771179,643727,36.344547897191646
21,12,0.01,0.005,random_forest,200,12,0.55,0.5510321249550816,True,0.6520305137985192,0.5500387897595035,0.017089965370121887,0.0331499462306937,0.5768004796102332,0.4087525892841537,0.5500387897595035,2127,1740,1782798,634941,35.61485933908384
21,6,0.008,0.005,random_forest,200,12,0.55,0.5539742269782545,True,0.6342242539824995,0.5500508130081301,0.01655008982150365,0.032133342238647576,0.5833276315722382,0.4295920185745474,0.5500508130081301,2165,1771,1782798,667500,37.441145884166346
21,6,0.015,0.008,xgboost,200,8,0.55,0.8139621615409851,True,0.6693880412833745,0.5511299435028248,0.016499640576768573,0.03204007061624995,0.6085239021858406,0.4135007201857468,0.5511299435028248,1951,1589,1782798,604512,33.90804791120475
30,9,0.015,0.008,random_forest,200,8,0.5,0.5487976459713938,True,0.6516672500818663,0.5,0.016467842323651453,0.031885513432086364,0.5742372039885988,0.3999986711311654,0.5,2032,2032,1771179,630264,35.58443274225812
21,9,0.015,0.008,random_forest,200,8,0.5,0.5484331980525627,True,0.651831388826565,0.5001234263144902,0.01631975770073463,0.03160809703966613,0.5736547534060125,0.39888785486935646,0.5001234263144902,2026,2025,1782798,633901,35.556524070590164
21,12,0.015,0.008,random_forest,200,8,0.5,0.5431387997803377,True,0.6443039039712811,0.5013417906806538,0.016201769185890665,0.03138914134278317,0.5675530289208648,0.40321661615993454,0.5013417906806538,2055,2044,1782798,647437,36.31578002667717
30,9,0.015,0.005,xgboost,200,8,0.55,0.787803590297699,True,0.7101621517858151,0.5506858481097356,0.015984617476256142,0.031067448071496653,0.6047828155871128,0.37186279543606543,0.5506858481097356,1646,1343,1771179,525830,29.688134287951694
30,12,0.015,0.005,xgboost,200,8,0.55,0.7912575006484985,True,0.7054110818776184,0.5507197857381989,0.01571801217309879,0.03056371000706031,0.6028999131679841,0.3775232170407087,0.5507197857381989,1645,1342,1771179,534374,30.17052483120001
21,12,0.015,0.008,random_forest,200,12,0.55,0.5599849031865468,True,0.6452602647520754,0.550056882821388,0.015247796401709268,0.029673044172023873,0.5803323166739317,0.41760520606714635,0.550056882821388,1934,1582,1782798,647437,36.31578002667717
30,9,0.01,0.005,random_forest,200,12,0.55,0.550140511476595,True,0.6545410404363193,0.5504062594041529,0.014905182178976278,0.029024374761965215,0.5786534992419972,0.4073044712275795,0.5504062594041529,1829,1494,1771179,626233,35.356844226359954
21,6,0.015,0.005,xgboost,200,8,0.5,0.7802349328994751,True,0.7202883105227732,0.5,0.014939739707622276,0.029012598087894543,0.6077262281040434,0.3584825968727507,0.5,1490,1490,1782798,509525,28.580074691580315
30,9,0.008,0.005,random_forest,200,8,0.5,0.549111226975922,True,0.6275420905836787,0.5002545824847251,0.014893133242382901,0.028925133217534666,0.57357052366527,0.4233680152246138,0.5002545824847251,1965,1963,1771179,672995,37.99700651374028
30,6,0.015,0.008,random_forest,200,12,0.55,0.5757660442919046,True,0.6690878397452545,0.5505725190839694,0.014727026774092003,0.02868672472510627,0.5994606908486366,0.40410865674615376,0.5505725190839694,1731,1413,1771179,601104,33.93807175898088
21,9,0.015,0.008,random_forest,200,12,0.55,0.5660313690294216,True,0.652740071797173,0.5503563681437867,0.014305967263822657,0.02788703865087029,0.5855142927760075,0.41235698816294913,0.5503563681437867,1776,1451,1782798,633901,35.556524070590164
30,9,0.015,0.005,random_forest,200,12,0.5,0.559574216064125,True,0.7093067898237333,0.5,0.0142560257929186,0.027721650457935985,0.5897366070593483,0.3553015469721995,0.5,1468,1468,1771179,525830,29.688134287951694
30,6,0.015,0.005,random_forest,200,12,0.5,0.568159726117895,True,0.7201216138393614,0.500177619893428,0.01420156539982248,0.027618944869996765,0.5994532931639396,0.34980868598901244,0.500177619893428,1408,1407,1771179,506671,28.6064254375193
30,6,0.015,0.008,random_forest,200,8,0.5,0.5611407489429346,True,0.6681957790851297,0.5003048780487804,0.01396132347561235,0.02716460159412013,0.5884064896332877,0.3914240797340341,0.5003048780487804,1641,1639,1771179,601104,33.93807175898088
30,6,0.01,0.008,random_forest,200,8,0.55,0.5447604587397022,True,0.596878916880272,0.5501385041551247,0.013872396306282394,0.02706238247077099,0.5787672744660364,0.4598956202745101,0.5501385041551247,1986,1624,1771179,730105,41.22141240382818
30,12,0.015,0.005,random_forest,200,12,0.5,0.5544694261566941,True,0.7045557199155366,0.5,0.013587242133827646,0.026455567855182743,0.5847310481311369,0.35712303872438667,0.5,1422,1422,1771179,534374,30.17052483120001
30,6,0.008,0.005,random_forest,200,8,0.5,0.5420544051180335,True,0.6328154111947967,0.500291715285881,0.013185005227873792,0.025692883895131087,0.5754810110171583,0.4193374353668879,0.500291715285881,1715,1713,1771179,663836,37.479893336585405
30,6,0.01,0.005,random_forest,200,8,0.5,0.5381895233629654,True,0.6603450806806762,0.5,0.01301550890141126,0.02537059538274605,0.5722612253717595,0.39090416243516546,0.5,1566,1566,1771179,614262,34.68096674587944
21,6,0.01,0.008,random_forest,200,8,0.55,0.5454575150886202,True,0.5970608032308727,0.5502818154850193,0.01288096048218539,0.025172680517295192,0.5770291150649982,0.45837182954776057,0.5502818154850193,1855,1516,1782798,734200,41.182455892366946
30,12,0.01,0.005,random_forest,200,8,0.5,0.5392053803733926,True,0.6506792082114748,0.5,0.012728095553651952,0.024824260000630458,0.5665443121775436,0.3960251236910878,0.5,1575,1575,1771179,631451,35.65145024867616
30,6,0.015,0.005,xgboost,200,8,0.55,0.7880609035491943,True,0.720759606589957,0.5504220346512662,0.012496974098281289,0.024439074905074215,0.6128995031838176,0.3647542475687486,0.5504220346512662,1239,1012,1771179,506671,28.6064254375193
30,6,0.01,0.005,random_forest,200,12,0.55,0.5541924640786963,True,0.6611072844092639,0.5507900677200903,0.012167755448062634,0.023809523809523808,0.5826974224876467,0.4028629697564821,0.5507900677200903,1464,1194,1771179,614262,34.68096674587944
21,6,0.015,0.008,random_forest,200,8,0.5,0.5607628726780429,True,0.6683783935382545,0.5003518648838846,0.012025878472662692,0.023487244708350195,0.5871950188656575,0.38920324917849314,0.5003518648838846,1422,1420,1782798,604512,33.90804791120475
21,12,0.015,0.005,xgboost,200,8,0.55,0.7908557653427124,True,0.7053763742427642,0.5505272407732865,0.011901482698682573,0.023299273873388066,0.596036747409151,0.36919667558864294,0.5505272407732865,1253,1023,1782798,537395,30.14334770400236
21,9,0.01,0.005,random_forest,200,12,0.55,0.5540206560121306,True,0.6545630468925286,0.5500807754442649,0.011035756824424512,0.02163742225540737,0.5781206751669845,0.4051295162471166,0.5500807754442649,1362,1114,1782798,629686,35.32009795837779
30,9,0.01,0.005,random_forest,200,8,0.5,0.5374509710765393,True,0.6535981661942886,0.50018443378827,0.011050534190646163,0.021623345558922022,0.5691857682562799,0.39478766480993016,0.50018443378827,1356,1355,1771179,626233,35.356844226359954
21,6,0.015,0.005,random_forest,200,12,0.5,0.5729806360769489,True,0.7202911150998429,0.5002375296912114,0.010558084504782721,0.02067970031127564,0.5973722077629144,0.346556208836678,0.5002375296912114,1053,1052,1782798,509525,28.580074691580315
21,9,0.015,0.005,random_forest,200,12,0.5,0.5636605818977948,True,0.7094794704958493,0.5004612546125461,0.01047398397528719,0.020518542332494942,0.5875238351414447,0.35245805917955275,0.5004612546125461,1085,1083,1782798,528821,29.662418288555404
21,12,0.015,0.005,random_forest,200,12,0.5,0.5591737927690762,True,0.704734126093785,0.5002469135802469,0.009621869093188705,0.018880584496673066,0.5825259480651355,0.3537913623650954,0.5002469135802469,1013,1012,1782798,537395,30.14334770400236
21,6,0.015,0.008,random_forest,200,12,0.55,0.5804988740557867,True,0.6689449181063496,0.5501968503937008,0.009454945240813565,0.018590420446136836,0.5972580013049833,0.40073445847249334,0.5501968503937008,1118,914,1782798,604512,33.90804791120475
21,6,0.008,0.005,random_forest,200,8,0.5,0.5427570736162854,True,0.6331192506170069,0.5,0.009463746512250125,0.0185758978475666,0.5750801523086437,0.4178740725200854,0.5,1238,1238,1782798,667500,37.441145884166346
30,12,0.008,0.005,random_forest,200,8,0.55,0.5588760443455203,True,0.6258370126130602,0.5502325581395349,0.008910950752497024,0.01753787766477896,0.5728172013066714,0.42584310877423537,0.5502325581395349,1183,967,1771179,676886,38.21669069021256
21,6,0.01,0.005,random_forest,200,12,0.55,0.5577508302633093,True,0.6611453892752973,0.5517603783499737,0.008676323552500021,0.01708400449065261,0.5802324134709567,0.3985720503315866,0.5517603783499737,1050,853,1782798,617649,34.64492331716773
21,6,0.01,0.005,random_forest,200,8,0.5,0.5407677183716444,True,0.6605928875925511,0.5,0.008403639097992877,0.016529462914353976,0.5708194792558511,0.3883383373478001,0.5,1017,1017,1782798,617649,34.64492331716773
21,6,0.015,0.005,xgboost,200,8,0.55,0.7917695045471191,True,0.7207146062373794,0.5506666666666666,0.008282030200332885,0.016318628128889505,0.6077262281040434,0.3584825968727507,0.5506666666666666,826,674,1782798,509525,28.580074691580315
21,9,0.008,0.005,random_forest,200,8,0.5,0.5486118069677421,True,0.6278522548799641,0.5,0.007498511601968454,0.014775435652606491,0.5730594206243191,0.42122710892045034,0.5,995,995,1782798,676710,37.957749559961364
21,9,0.015,0.005,xgboost,200,8,0.55,0.7976019382476807,True,0.7098665021314786,0.550071530758226,0.00742349647649387,0.014649293252562198,0.6000260217430518,0.36588342857658895,0.550071530758226,769,629,1782798,528821,29.662418288555404
30,6,0.015,0.005,random_forest,200,12,0.55,0.5770303079949098,True,0.7204970697501101,0.5512232415902141,0.0072722504639715965,0.01435511488073906,0.5994532931639396,0.34980868598901244,0.5512232415902141,721,587,1771179,506671,28.6064254375193
21,12,0.01,0.005,random_forest,200,8,0.5,0.5398772660062978,True,0.6509451424725151,0.5,0.006701001936380655,0.013224765514124652,0.5668784793346081,0.3947152448177783,0.5,834,834,1782798,634941,35.61485933908384
21,12,0.008,0.005,random_forest,200,8,0.55,0.5543973715006021,True,0.6259647745120036,0.5500314663310258,0.00654559071334956,0.012937223381736904,0.5722999133664317,0.4253330088501664,0.5500314663310258,874,715,1782798,680637,38.17802129012934
30,12,0.015,0.008,random_forest,200,8,0.55,0.5505577014821621,True,0.6445081809866868,0.55,0.006456423109870237,0.012763021731631597,0.5691899691793851,0.4051883792060921,0.55,814,666,1771179,643727,36.344547897191646
30,9,0.015,0.005,random_forest,200,12,0.55,0.5702941983509495,True,0.7096540159667566,0.5512073272273106,0.006428807271738497,0.012709383249340053,0.5897366070593483,0.3553015469721995,0.5512073272273106,662,539,1771179,525830,29.688134287951694
30,9,0.008,0.005,random_forest,200,8,0.55,0.5505793968349265,True,0.6279796519834234,0.5510071474983755,0.00642716386236168,0.012706118565467227,0.57357052366527,0.4233680152246138,0.5510071474983755,848,691,1771179,672995,37.99700651374028
30,12,0.015,0.005,random_forest,200,12,0.55,0.5651455019944707,True,0.7048916541514696,0.5501263689974726,0.0062394297562513735,0.01233891387324742,0.5847310481311369,0.35712303872438667,0.5501263689974726,653,534,1771179,534374,30.17052483120001
21,9,0.01,0.005,random_forest,200,8,0.5,0.5399561452544861,True,0.6538731209333632,0.50066401062417,0.006109369049644701,0.012071436004578821,0.568493214029494,0.3923295911502857,0.50066401062417,754,752,1782798,629686,35.32009795837779
21,9,0.015,0.005,random_forest,200,12,0.55,0.5703495930936175,True,0.7097935831276644,0.5504424778761062,0.006004440583067864,0.011879297173414821,0.5875238351414447,0.35245805917955275,0.5504424778761062,622,508,1782798,528821,29.662418288555404
30,12,0.01,0.005,random_forest,200,8,0.55,0.5409726722070693,True,0.6510433722151334,0.5500387897595035,0.005729663331770943,0.01134118738552839,0.5665443121775436,0.3960251236910878,0.5500387897595035,709,580,1771179,631451,35.65145024867616
30,9,0.015,0.008,random_forest,200,8,0.55,0.5599326612516384,True,0.6519890694339368,0.5514440433212996,0.004951698651452282,0.009815261044176706,0.5742372039885988,0.3999986711311654,0.5514440433212996,611,497,1771179,630264,35.58443274225812
21,12,0.015,0.005,random_forest,200,12,0.55,0.5670309809351314,True,0.7049977563383442,0.5515743756786102,0.004825182131628689,0.00956667482721606,0.5825259480651355,0.3537913623650954,0.5515743756786102,508,413,1782798,537395,30.14334770400236
21,12,0.015,0.008,random_forest,200,8,0.55,0.550242916904182,True,0.6445759479470495,0.550656660412758,0.004627950614169255,0.009178759069301977,0.5675530289208648,0.40321661615993454,0.550656660412758,587,479,1782798,647437,36.31578002667717
21,6,0.015,0.005,random_forest,200,12,0.55,0.5829677354906666,True,0.7205210904195647,0.5500603136308806,0.004572161950789099,0.009068941857343159,0.5973722077629144,0.346556208836678,0.5500603136308806,456,373,1782798,509525,28.580074691580315
30,6,0.008,0.005,random_forest,200,8,0.55,0.5433820498092916,True,0.633100531848824,0.5500485908649174,0.004351436127683129,0.008634564190967269,0.5754810110171583,0.4193374353668879,0.5500485908649174,566,463,1771179,663836,37.479893336585405
30,9,0.01,0.005,random_forest,200,8,0.55,0.5396599550089219,True,0.6538494111270452,0.551605504587156,0.003919842880310328,0.007784368147207095,0.5691857682562799,0.39478766480993016,0.551605504587156,481,391,1771179,626233,35.356844226359954
21,9,0.008,0.005,random_forest,200,8,0.55,0.549528136334039,True,0.6281242988557325,0.5530054644808743,0.0038133134377849624,0.007574396742710017,0.5730594206243191,0.42122710892045034,0.5530054644808743,506,409,1782798,676710,37.957749559961364
30,12,0.015,0.005,random_forest,200,8,0.5,0.5491724955959864,True,0.7045698347993993,0.503242542153048,0.003707348767879836,0.007360473498501347,0.5737017616640596,0.3449626927374533,0.503242542153048,388,383,1771179,534374,30.17052483120001
21,12,0.01,0.005,random_forest,200,8,0.55,0.5413887207055095,True,0.6511695086380974,0.5503778337531486,0.0035111964582713985,0.006977876777402537,0.5668784793346081,0.3947152448177783,0.5503778337531486,437,357,1782798,634941,35.61485933908384
30,9,0.015,0.005,random_forest,200,8,0.5,0.5552604471165049,True,0.7093067898237333,0.5,0.003039602229689048,0.006042471042471042,0.5798852580666976,0.34395470741079415,0.5,313,313,1771179,525830,29.688134287951694
30,6,0.01,0.005,random_forest,200,8,0.55,0.5432236009253274,True,0.6605313971476643,0.55,0.0030170049369171695,0.006001091107474086,0.5722612253717595,0.39090416243516546,0.55,363,297,1771179,614262,34.68096674587944
30,6,0.015,0.005,random_forest,200,8,0.5,0.5642838190494561,True,0.7201244368161339,0.5017421602787456,0.002904865649963689,0.00577628913536172,0.590249368481584,0.3394333364944565,0.5017421602787456,288,286,1771179,506671,28.6064254375193
30,6,0.015,0.008,random_forest,200,8,0.55,0.5755496298332766,True,0.6683651576914825,0.5503246753246753,0.0028841490909400284,0.005738225212644408,0.5884064896332877,0.3914240797340341,0.5503246753246753,339,277,1771179,601104,33.93807175898088
21,9,0.015,0.008,random_forest,200,8,0.55,0.5587330357438088,True,0.652008077181961,0.5501567398119123,0.0028273617734244105,0.0056258114151079485,0.5736547534060125,0.39888785486935646,0.5501567398119123,351,287,1782798,633901,35.556524070590164
21,9,0.01,0.005,random_forest,200,8,0.55,0.542178680828174,True,0.6540413955575499,0.5523648648648649,0.002649553951238484,0.005273810771798821,0.568493214029494,0.3923295911502857,0.5523648648648649,327,265,1782798,629686,35.32009795837779
21,9,0.015,0.005,random_forest,200,8,0.5,0.5566018974542929,True,0.7094766659187794,0.50093808630394,0.002577468867651318,0.005128549888113097,0.5782709826987028,0.3425665695101138,0.50093808630394,267,266,1782798,528821,29.662418288555404
21,6,0.015,0.005,random_forest,200,8,0.5,0.56584625075862,True,0.7202911150998429,0.5010224948875256,0.0024565343814546693,0.0048890973129920275,0.588172481513011,0.3370610820203974,0.5010224948875256,245,244,1782798,509525,28.580074691580315
30,9,0.015,0.005,random_forest,200,8,0.55,0.5579987448521235,True,0.7094197088946352,0.5520833333333334,0.0020587721172334763,0.004102246560498461,0.5798852580666976,0.34395470741079415,0.5520833333333334,212,172,1771179,525830,29.688134287951694
21,12,0.015,0.005,random_forest,200,8,0.5,0.5505128637949881,True,0.7047313215167152,0.5,0.0020326554648987,0.004048851091203209,0.5721841718343985,0.3430546508041381,0.5,214,214,1782798,537395,30.14334770400236
21,6,0.008,0.005,random_forest,200,8,0.55,0.5452130385802436,True,0.6332538703163563,0.5555555555555556,0.001834651989450751,0.003657226450890306,0.5750801523086437,0.4178740725200854,0.5555555555555556,240,192,1782798,667500,37.441145884166346
30,12,0.015,0.005,random_forest,200,8,0.55,0.5532005543206014,True,0.7046658160096658,0.5565217391304348,0.0018345643387446611,0.0036570731986057406,0.5737017616640596,0.3449626927374533,0.5565217391304348,192,153,1771179,534374,30.17052483120001
30,6,0.015,0.005,random_forest,200,8,0.55,0.5672228236850126,True,0.7202204180264005,0.5584415584415584,0.0017348503187283144,0.0034589550738044483,0.590249368481584,0.3394333364944565,0.5584415584415584,172,136,1771179,506671,28.6064254375193
21,6,0.01,0.005,random_forest,200,8,0.55,0.546342292638633,True,0.6606882432129235,0.5505952380952381,0.0015286855782976228,0.003048906101932347,0.5708194792558511,0.3883383373478001,0.5505952380952381,185,151,1782798,617649,34.64492331716773
