window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,min_recall,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
15,9,0.005,xgboost,200,12,0.52,0.05,0.8853620290756226,False,0.5561059303217472,0.5224534501642936,0.004336442480772378,0.008601491285805736,0.5222820597936957,0.46054628910761397,0.5224534501642936,477,436,1238546,557067,44.97749780791347
30,9,0.005,xgboost,200,12,0.52,0.1,0.900454044342041,False,0.5546490662707122,0.5204419889502763,0.004312673399686851,0.008554459761346918,0.5282512062055128,0.4672861592833131,0.5204419889502763,471,434,1225726,553198,45.13227262862989
30,9,0.005,xgboost,200,12,0.52,0.05,0.900454044342041,False,0.5546490662707122,0.5204419889502763,0.004312673399686851,0.008554459761346918,0.5282512062055128,0.4672861592833131,0.5204419889502763,471,434,1225726,553198,45.13227262862989
30,6,0.02,random_forest,200,12,0.48,0.05,0.6196833196682237,False,0.7338810341592357,0.48063380281690143,0.004186089303238469,0.008299890550893835,0.5584192997213997,0.3086641836108446,0.48063380281690143,273,295,1225726,326504,26.637600899385344
30,6,0.02,random_forest,200,12,0.48,0.1,0.6196833196682235,False,0.7338810341592357,0.48063380281690143,0.004186089303238469,0.008299890550893835,0.5584192997213997,0.3086641836108446,0.48063380281690143,273,295,1225726,326504,26.637600899385344
21,6,0.01,random_forest,200,8,0.52,0.05,0.5882201535317717,False,0.6335315602362508,0.5213793103448275,0.0041798438640334385,0.008293201987735714,0.5390117349519541,0.3979166496496922,0.5213793103448275,378,347,1233432,456393,37.00187768762283
21,6,0.01,random_forest,200,8,0.52,0.1,0.5882201535317717,False,0.6335315602362508,0.5213793103448275,0.0041798438640334385,0.008293201987735714,0.5390117349519541,0.3979166496496922,0.5213793103448275,378,347,1233432,456393,37.00187768762283
21,9,0.02,random_forest,100,12,0.48,0.05,0.6152972534670476,False,0.6979451693846859,0.48055987558320373,0.004148319192353131,0.00822563256179207,0.5498260592110198,0.3379278595479695,0.48055987558320373,309,334,1233432,375119,30.412621044370503
21,9,0.02,random_forest,100,12,0.48,0.1,0.6152972534670477,False,0.6979451693846859,0.48055987558320373,0.004148319192353131,0.00822563256179207,0.5498260592110198,0.3379278595479695,0.48055987558320373,309,334,1233432,375119,30.412621044370503
15,6,0.005,xgboost,200,8,0.52,0.05,0.8587254285812378,False,0.5710306406685237,0.5207100591715976,0.00413942330307164,0.008213552361396304,0.530487989424129,0.45308717033971185,0.5207100591715976,440,405,1238546,537711,43.414697556651106
15,6,0.005,xgboost,200,8,0.52,0.1,0.8587254285812378,False,0.5710306406685237,0.5207100591715976,0.00413942330307164,0.008213552361396304,0.530487989424129,0.45308717033971185,0.5207100591715976,440,405,1238546,537711,43.414697556651106
15,9,0.015,xgboost,100,8,0.48,0.1,0.8114299178123474,False,0.655605344959832,0.48027210884353744,0.004139257278878062,0.008207775297619048,0.5412164846021006,0.3749385434924125,0.48027210884353744,353,382,1238546,430623,34.768430078495264
15,9,0.015,xgboost,100,8,0.48,0.05,0.8114299178123474,False,0.655605344959832,0.48027210884353744,0.004139257278878062,0.008207775297619048,0.5412164846021006,0.3749385434924125,0.48027210884353744,353,382,1238546,430623,34.768430078495264
21,6,0.015,random_forest,200,12,0.48,0.1,0.6077028574943018,False,0.6880459853985009,0.4801223241590214,0.004081685710200314,0.008094556797236509,0.5485284610429216,0.34772997549320256,0.4801223241590214,314,340,1233432,387039,31.379030218123088
21,6,0.015,random_forest,200,12,0.48,0.05,0.6077028574943018,False,0.6880459853985009,0.4801223241590214,0.004081685710200314,0.008094556797236509,0.5485284610429216,0.34772997549320256,0.4801223241590214,314,340,1233432,387039,31.379030218123088
21,9,0.015,random_forest,100,12,0.52,0.05,0.6126911939319339,False,0.655685139468233,0.5204855842185129,0.004036956393809216,0.008011772400261609,0.5452809237823847,0.3792321399764355,0.5204855842185129,343,316,1233432,429036,34.78391998910357
21,9,0.015,random_forest,100,12,0.52,0.1,0.6126911939319339,False,0.655685139468233,0.5204855842185129,0.004036956393809216,0.008011772400261609,0.5452809237823847,0.3792321399764355,0.5204855842185129,343,316,1233432,429036,34.78391998910357
21,6,0.015,random_forest,100,12,0.48,0.1,0.6093752459141928,False,0.688050039118397,0.4802527646129542,0.003951695719429604,0.007838890178180036,0.5479481041057401,0.3470695294627127,0.4802527646129542,304,329,1233432,387039,31.379030218123088
21,6,0.015,random_forest,100,12,0.48,0.05,0.6093752459141928,False,0.688050039118397,0.4802527646129542,0.003951695719429604,0.007838890178180036,0.5479481041057401,0.3470695294627127,0.4802527646129542,304,329,1233432,387039,31.379030218123088
21,6,0.01,xgboost,100,12,0.48,0.05,0.8465009927749634,False,0.6332923907623831,0.4808219178082192,0.00388128358803105,0.0077004080558115045,0.5318251997795271,0.39118977338482874,0.4808219178082192,351,379,1233432,456393,37.00187768762283
21,6,0.01,xgboost,100,12,0.48,0.1,0.8465009927749634,False,0.6332923907623831,0.4808219178082192,0.00388128358803105,0.0077004080558115045,0.5318251997795271,0.39118977338482874,0.4808219178082192,351,379,1233432,456393,37.00187768762283
30,9,0.015,xgboost,100,8,0.52,0.05,0.8327457904815674,False,0.6545446387050982,0.5232744783306581,0.003848151470796544,0.007640117648437408,0.5484178306838429,0.3839501253201478,0.5232744783306581,326,297,1225726,427797,34.90151958920673
30,9,0.015,xgboost,100,8,0.52,0.1,0.8327457904815674,False,0.6545446387050982,0.5232744783306581,0.003848151470796544,0.007640117648437408,0.5484178306838429,0.3839501253201478,0.5232744783306581,326,297,1225726,427797,34.90151958920673
21,9,0.02,random_forest,100,8,0.48,0.05,0.6060348135482118,False,0.6979532768244779,0.48067226890756304,0.0038395446246375256,0.007618235819026944,0.5481256978953079,0.33641526691374957,0.48067226890756304,286,309,1233432,375119,30.412621044370503
21,9,0.02,random_forest,100,8,0.48,0.1,0.6060348135482116,False,0.6979532768244779,0.48067226890756304,0.0038395446246375256,0.007618235819026944,0.5481256978953079,0.33641526691374957,0.48067226890756304,286,309,1233432,375119,30.412621044370503
21,9,0.015,xgboost,100,8,0.52,0.1,0.8294420838356018,False,0.655685139468233,0.5217391304347826,0.003813334902606956,0.007571331759867268,0.5429280420801088,0.37764122535321343,0.5217391304347826,324,297,1233432,429036,34.78391998910357
21,9,0.015,xgboost,100,8,0.52,0.05,0.8294420838356018,False,0.655685139468233,0.5217391304347826,0.003813334902606956,0.007571331759867268,0.5429280420801088,0.37764122535321343,0.5217391304347826,324,297,1233432,429036,34.78391998910357
21,9,0.015,random_forest,200,12,0.52,0.05,0.6123427802616084,False,0.6556770320284409,0.5201288244766505,0.003801565350438416,0.007547963451966443,0.5461824100406203,0.38010599322506816,0.5201288244766505,323,298,1233432,429036,34.78391998910357
21,9,0.015,random_forest,200,12,0.52,0.1,0.6123427802616084,False,0.6556770320284409,0.5201288244766505,0.003801565350438416,0.007547963451966443,0.5461824100406203,0.38010599322506816,0.5201288244766505,323,298,1233432,429036,34.78391998910357
30,6,0.02,random_forest,100,12,0.48,0.1,0.6222670646999926,False,0.7338973509663629,0.4823529411764706,0.003772080471050049,0.007485622128229316,0.5576154405190121,0.30802117994230005,0.4823529411764706,246,264,1225726,326504,26.637600899385344
30,6,0.02,random_forest,100,12,0.48,0.05,0.6222670646999928,False,0.7338973509663629,0.4823529411764706,0.003772080471050049,0.007485622128229316,0.5576154405190121,0.30802117994230005,0.4823529411764706,246,264,1225726,326504,26.637600899385344
15,6,0.015,xgboost,200,8,0.52,0.1,0.8009077310562134,False,0.6878850268459086,0.47761194029850745,0.0037263705409706677,0.007395044293234048,0.5418212670548137,0.34255260361334616,0.47761194029850745,288,315,1238546,388846,31.395361980903413
15,6,0.015,xgboost,200,8,0.52,0.05,0.8009077310562134,False,0.6878850268459086,0.47761194029850745,0.0037263705409706677,0.007395044293234048,0.5418212670548137,0.34255260361334616,0.47761194029850745,288,315,1238546,388846,31.395361980903413
15,6,0.015,xgboost,200,8,0.48,0.1,0.8009077310562134,False,0.6878850268459086,0.47761194029850745,0.0037263705409706677,0.007395044293234048,0.5418212670548137,0.34255260361334616,0.47761194029850745,288,315,1238546,388846,31.395361980903413
15,6,0.015,xgboost,200,8,0.48,0.05,0.8009077310562134,False,0.6878850268459086,0.47761194029850745,0.0037263705409706677,0.007395044293234048,0.5418212670548137,0.34255260361334616,0.47761194029850745,288,315,1238546,388846,31.395361980903413
15,6,0.01,xgboost,100,8,0.52,0.1,0.8229100704193115,False,0.6332848895886318,0.5204402515723271,0.003642766741869807,0.007234893607720134,0.5381255978039017,0.39673595319300187,0.5204402515723271,331,305,1238546,458524,37.021152222041
15,6,0.01,xgboost,100,8,0.52,0.05,0.8229100704193115,False,0.6332848895886318,0.5204402515723271,0.003642766741869807,0.007234893607720134,0.5381255978039017,0.39673595319300187,0.5204402515723271,331,305,1238546,458524,37.021152222041
21,9,0.015,xgboost,100,12,0.48,0.1,0.8448503613471985,False,0.6554824534734299,0.4818897637795276,0.003601482963573236,0.007149532710280374,0.5336823877073489,0.3698593351421757,0.4818897637795276,306,329,1233432,429036,34.78391998910357
21,9,0.015,xgboost,100,12,0.48,0.05,0.8448503613471985,False,0.6554824534734299,0.4818897637795276,0.003601482963573236,0.007149532710280374,0.5336823877073489,0.3698593351421757,0.4818897637795276,306,329,1233432,429036,34.78391998910357
21,9,0.015,random_forest,100,8,0.52,0.05,0.604192431098912,False,0.6556770320284409,0.5213675213675214,0.003589713411404696,0.007130333138515488,0.5438597955158172,0.3779776934824157,0.5213675213675214,305,280,1233432,429036,34.78391998910357
21,9,0.015,random_forest,100,8,0.52,0.1,0.604192431098912,False,0.6556770320284409,0.5213675213675214,0.003589713411404696,0.007130333138515488,0.5438597955158172,0.3779776934824157,0.5213675213675214,305,280,1233432,429036,34.78391998910357
30,9,0.02,random_forest,100,8,0.52,0.05,0.5976139838427751,False,0.6971396637106051,0.5226824457593688,0.0035681585608875964,0.007087930458040789,0.5521659317471952,0.3429358901639566,0.5226824457593688,265,242,1225726,374055,30.517016037842065
30,9,0.02,random_forest,100,8,0.52,0.1,0.5976139838427752,False,0.6971396637106051,0.5226824457593688,0.0035681585608875964,0.007087930458040789,0.5521659317471952,0.3429358901639566,0.5226824457593688,265,242,1225726,374055,30.517016037842065
30,6,0.015,random_forest,100,8,0.52,0.05,0.6039339117930332,False,0.6872843122057876,0.5213178294573644,0.0035079483066651016,0.006969002189147528,0.5492419016281158,0.35067437065501367,0.5213178294573644,269,247,1225726,385821,31.476936933702966
30,6,0.015,random_forest,100,8,0.52,0.1,0.6039339117930334,False,0.6872843122057876,0.5213178294573644,0.0035079483066651016,0.006969002189147528,0.5492419016281158,0.35067437065501367,0.5213178294573644,269,247,1225726,385821,31.476936933702966
30,6,0.015,random_forest,200,8,0.52,0.05,0.6026956144269292,False,0.6873047082146966,0.5265225933202358,0.0034949076066403246,0.006943724738314851,0.549205275841739,0.3508892333980961,0.5265225933202358,268,241,1225726,385821,31.476936933702966
30,6,0.015,random_forest,200,8,0.52,0.1,0.6026956144269293,False,0.6873047082146966,0.5265225933202358,0.0034949076066403246,0.006943724738314851,0.549205275841739,0.3508892333980961,0.5265225933202358,268,241,1225726,385821,31.476936933702966
30,6,0.02,random_forest,100,8,0.48,0.1,0.6104963709289565,False,0.7339055093699265,0.4819004524886878,0.0032660696761530913,0.006488165950836151,0.5546250807614257,0.305336941387681,0.4819004524886878,213,229,1225726,326504,26.637600899385344
30,6,0.02,random_forest,100,8,0.48,0.05,0.6104963709289564,False,0.7339055093699265,0.4819004524886878,0.0032660696761530913,0.006488165950836151,0.5546250807614257,0.305336941387681,0.4819004524886878,213,229,1225726,326504,26.637600899385344
21,9,0.015,random_forest,200,8,0.52,0.1,0.6065219064579632,False,0.6556608171488566,0.52,0.0032130877420114166,0.006386711896128202,0.5442711340209644,0.378323609371268,0.52,273,252,1233432,429036,34.78391998910357
21,9,0.015,random_forest,200,8,0.52,0.05,0.6065219064579633,False,0.6556608171488566,0.52,0.0032130877420114166,0.006386711896128202,0.5442711340209644,0.378323609371268,0.52,273,252,1233432,429036,34.78391998910357
21,6,0.015,xgboost,200,12,0.48,0.05,0.8339186906814575,False,0.6880784151576694,0.4823529411764706,0.0031977537729594822,0.006353387827838686,0.5344474010026846,0.33757538702652906,0.4823529411764706,246,264,1233432,387039,31.379030218123088
21,6,0.015,xgboost,200,12,0.48,0.1,0.8339186906814575,False,0.6880784151576694,0.4823529411764706,0.0031977537729594822,0.006353387827838686,0.5344474010026846,0.33757538702652906,0.4823529411764706,246,264,1233432,387039,31.379030218123088
21,6,0.015,random_forest,200,8,0.48,0.1,0.6028791590119618,False,0.6880703077178774,0.4803921568627451,0.003184754773882411,0.006327561048050724,0.5453330077737928,0.345241392780575,0.4803921568627451,245,265,1233432,387039,31.379030218123088
21,6,0.015,random_forest,200,8,0.48,0.05,0.6028791590119617,False,0.6880703077178774,0.4803921568627451,0.003184754773882411,0.006327561048050724,0.5453330077737928,0.345241392780575,0.4803921568627451,245,265,1233432,387039,31.379030218123088
21,9,0.02,xgboost,200,8,0.48,0.05,0.820097804069519,False,0.6979735454239583,0.48155737704918034,0.0031548705831811836,0.0062686726419120785,0.5465202913915922,0.336003181597915,0.48155737704918034,235,253,1233432,375119,30.412621044370503
21,9,0.02,xgboost,200,8,0.48,0.1,0.820097804069519,False,0.6979735454239583,0.48155737704918034,0.0031548705831811836,0.0062686726419120785,0.5465202913915922,0.336003181597915,0.48155737704918034,235,253,1233432,375119,30.412621044370503
30,9,0.015,xgboost,200,8,0.48,0.1,0.845224142074585,False,0.6543365994142266,0.48014440433212996,0.0031399027338401245,0.006239005511903366,0.5454597259930747,0.3808983412675078,0.48014440433212996,266,288,1225726,427797,34.90151958920673
30,9,0.015,xgboost,200,8,0.48,0.05,0.845224142074585,False,0.6543365994142266,0.48014440433212996,0.0031399027338401245,0.006239005511903366,0.5454597259930747,0.3808983412675078,0.48014440433212996,266,288,1225726,427797,34.90151958920673
30,9,0.015,xgboost,200,12,0.48,0.1,0.8670719265937805,False,0.6543406786160084,0.4809437386569873,0.0031280985882241844,0.006215769289408563,0.5334114094581917,0.37229358475461116,0.4809437386569873,265,286,1225726,427797,34.90151958920673
30,9,0.015,xgboost,200,12,0.48,0.05,0.8670719265937805,False,0.6543406786160084,0.4809437386569873,0.0031280985882241844,0.006215769289408563,0.5334114094581917,0.37229358475461116,0.4809437386569873,265,286,1225726,427797,34.90151958920673
15,9,0.01,random_forest,100,8,0.52,0.05,0.5669496810341004,False,0.6080820314076945,0.5200698080279232,0.0030688430049945936,0.006101681033600197,0.5367264272058176,0.419853692345169,0.5200698080279232,298,275,1238546,491280,39.66586626576647
15,9,0.01,random_forest,100,8,0.52,0.1,0.5669496810341004,False,0.6080820314076945,0.5200698080279232,0.0030688430049945936,0.006101681033600197,0.5367264272058176,0.419853692345169,0.5200698080279232,298,275,1238546,491280,39.66586626576647
21,6,0.01,xgboost,200,8,0.52,0.1,0.8451012969017029,False,0.6335112916367704,0.524904214559387,0.0030298339120242387,0.00602489115616342,0.5364538004386692,0.3948601547278855,0.524904214559387,274,248,1233432,456393,37.00187768762283
21,6,0.01,xgboost,200,8,0.52,0.05,0.8451012969017029,False,0.6335112916367704,0.524904214559387,0.0030298339120242387,0.00602489115616342,0.5364538004386692,0.3948601547278855,0.524904214559387,274,248,1233432,456393,37.00187768762283
30,9,0.01,xgboost,200,12,0.52,0.05,0.8890555500984192,False,0.6067404730242386,0.5205724508050089,0.003017764365491709,0.006000742359879573,0.5311786792374089,0.41878204121127205,0.5205724508050089,291,268,1225726,487954,39.80938643709932
30,9,0.01,xgboost,200,12,0.52,0.1,0.8890555500984192,False,0.6067404730242386,0.5205724508050089,0.003017764365491709,0.006000742359879573,0.5311786792374089,0.41878204121127205,0.5205724508050089,291,268,1225726,487954,39.80938643709932
15,6,0.015,xgboost,100,8,0.48,0.05,0.7924590706825256,False,0.6879173226757095,0.48,0.002950043344935112,0.0058640467066176285,0.5436421218583838,0.3442205854192806,0.48,228,247,1238546,388846,31.395361980903413
15,6,0.015,xgboost,100,8,0.48,0.1,0.7924590706825256,False,0.6879173226757095,0.48,0.002950043344935112,0.0058640467066176285,0.5436421218583838,0.3442205854192806,0.48,228,247,1238546,388846,31.395361980903413
30,9,0.02,xgboost,100,8,0.48,0.05,0.8124362230300903,False,0.6969724164375515,0.48026315789473684,0.002948780093714655,0.005861570579733419,0.5528226083531379,0.34426741101380215,0.48026315789473684,219,237,1225726,374055,30.517016037842065
30,9,0.02,xgboost,100,8,0.48,0.1,0.8124362230300903,False,0.6969724164375515,0.48026315789473684,0.002948780093714655,0.005861570579733419,0.5528226083531379,0.34426741101380215,0.48026315789473684,219,237,1225726,374055,30.517016037842065
21,9,0.02,xgboost,100,8,0.52,0.05,0.8107560873031616,False,0.6981194793402166,0.5216346153846154,0.00291322092149071,0.005794083093025739,0.5494973719749701,0.33844738071092656,0.5216346153846154,217,199,1233432,375119,30.412621044370503
21,9,0.02,xgboost,100,8,0.52,0.1,0.8107560873031616,False,0.6981194793402166,0.5216346153846154,0.00291322092149071,0.005794083093025739,0.5494973719749701,0.33844738071092656,0.5216346153846154,217,199,1233432,375119,30.412621044370503
21,6,0.015,random_forest,100,8,0.48,0.1,0.6040380576504628,False,0.6880784151576694,0.48060344827586204,0.0028987767941868474,0.005762795084826793,0.5449182106918554,0.3450955658593642,0.48060344827586204,223,241,1233432,387039,31.379030218123088
21,6,0.015,random_forest,100,8,0.48,0.05,0.6040380576504629,False,0.6880784151576694,0.48060344827586204,0.0028987767941868474,0.005762795084826793,0.5449182106918554,0.3450955658593642,0.48060344827586204,223,241,1233432,387039,31.379030218123088
30,6,0.015,random_forest,200,12,0.52,0.1,0.6165241062138812,False,0.6872679953986603,0.5215311004784688,0.002842872605401458,0.005654920169647605,0.5525861681443001,0.3537891816009387,0.5215311004784688,218,200,1225726,385821,31.476936933702966
30,6,0.015,random_forest,200,12,0.52,0.05,0.6165241062138813,False,0.6872679953986603,0.5215311004784688,0.002842872605401458,0.005654920169647605,0.5525861681443001,0.3537891816009387,0.5215311004784688,218,200,1225726,385821,31.476936933702966
21,9,0.02,random_forest,200,12,0.48,0.05,0.621503629609025,False,0.6979816528637505,0.481651376146789,0.0028192460530555258,0.005605680422828466,0.5505698116208608,0.3384480595480035,0.481651376146789,210,226,1233432,375119,30.412621044370503
21,9,0.02,random_forest,200,12,0.48,0.1,0.621503629609025,False,0.6979816528637505,0.481651376146789,0.0028192460530555258,0.005605680422828466,0.5505698116208608,0.3384480595480035,0.481651376146789,210,226,1233432,375119,30.412621044370503
21,6,0.015,xgboost,100,12,0.48,0.1,0.8250154852867126,False,0.6880784151576694,0.48,0.00280778380064735,0.005582910091885395,0.5378174906380769,0.3401020907529762,0.48,216,234,1233432,387039,31.379030218123088
21,6,0.015,xgboost,100,12,0.48,0.05,0.8250154852867126,False,0.6880784151576694,0.48,0.00280778380064735,0.005582910091885395,0.5378174906380769,0.3401020907529762,0.48,216,234,1233432,387039,31.379030218123088
21,9,0.02,random_forest,200,8,0.48,0.1,0.6116477879415045,False,0.6979978677433347,0.48604651162790696,0.0028058210718504995,0.00557943351397528,0.5482122924894919,0.3364579728141451,0.48604651162790696,209,221,1233432,375119,30.412621044370503
21,9,0.02,random_forest,200,8,0.48,0.05,0.6116477879415045,False,0.6979978677433347,0.48604651162790696,0.0028058210718504995,0.00557943351397528,0.5482122924894919,0.3364579728141451,0.48604651162790696,209,221,1233432,375119,30.412621044370503
15,9,0.015,random_forest,200,8,0.52,0.1,0.5716259175719601,False,0.655803156917363,0.5218340611353712,0.002802499970685147,0.0055750591912665185,0.5419726063664567,0.3749981313152547,0.5218340611353712,239,219,1238546,430623,34.768430078495264
15,9,0.015,random_forest,200,8,0.52,0.05,0.5716259175719601,False,0.655803156917363,0.5218340611353712,0.002802499970685147,0.0055750591912665185,0.5419726063664567,0.3749981313152547,0.5218340611353712,239,219,1238546,430623,34.768430078495264
30,6,0.02,random_forest,200,8,0.48,0.1,0.612125865025,False,0.7339136677734901,0.48148148148148145,0.0027907262021589795,0.005549288044638229,0.5549746407520981,0.30573242158709774,0.48148148148148145,182,196,1225726,326504,26.637600899385344
30,6,0.02,random_forest,200,8,0.48,0.05,0.612125865025,False,0.7339136677734901,0.48148148148148145,0.0027907262021589795,0.005549288044638229,0.5549746407520981,0.30573242158709774,0.48148148148148145,182,196,1225726,326504,26.637600899385344
21,6,0.005,xgboost,200,12,0.52,0.1,0.8920515179634094,False,0.5712218317138722,0.5204991087344029,0.0027600026465778803,0.0054908892607984355,0.5261907047585541,0.44958378776436214,0.5204991087344029,292,269,1233432,535195,43.390717931754644
21,6,0.005,xgboost,200,12,0.52,0.05,0.8920515179634094,False,0.5712218317138722,0.5204991087344029,0.0027600026465778803,0.0054908892607984355,0.5261907047585541,0.44958378776436214,0.5204991087344029,292,269,1233432,535195,43.390717931754644
21,6,0.015,random_forest,100,12,0.52,0.05,0.6165714589055465,False,0.6882202953540316,0.5208845208845209,0.002755787804339066,0.00548256956656667,0.5479481041057401,0.3470695294627127,0.5208845208845209,212,195,1233432,387039,31.379030218123088
21,6,0.015,random_forest,100,12,0.52,0.1,0.6165714589055465,False,0.6882202953540316,0.5208845208845209,0.002755787804339066,0.00548256956656667,0.5479481041057401,0.3470695294627127,0.5208845208845209,212,195,1233432,387039,31.379030218123088
21,6,0.015,random_forest,200,12,0.52,0.1,0.6158844605206455,False,0.6882162416341355,0.52,0.0027037918080307817,0.005379611788591602,0.5485284610429216,0.34772997549320256,0.52,208,192,1233432,387039,31.379030218123088
21,6,0.015,random_forest,200,12,0.52,0.05,0.6158844605206457,False,0.6882162416341355,0.52,0.0027037918080307817,0.005379611788591602,0.5485284610429216,0.34772997549320256,0.52,208,192,1233432,387039,31.379030218123088
21,6,0.015,xgboost,200,12,0.52,0.1,0.8402360081672668,False,0.6882202953540316,0.5227882037533512,0.0025348048200288576,0.005045147602908075,0.5344474010026846,0.33757538702652906,0.5227882037533512,195,178,1233432,387039,31.379030218123088
21,6,0.015,xgboost,200,12,0.52,0.05,0.8402360081672668,False,0.6882202953540316,0.5227882037533512,0.0025348048200288576,0.005045147602908075,0.5344474010026846,0.33757538702652906,0.5227882037533512,195,178,1233432,387039,31.379030218123088
30,6,0.015,xgboost,200,8,0.48,0.05,0.8327645659446716,False,0.6871333817398612,0.48091603053435117,0.0024646923046829153,0.004904250350303597,0.5481939134829733,0.3490118362385579,0.48091603053435117,189,204,1225726,385821,31.476936933702966
30,6,0.015,xgboost,200,8,0.48,0.1,0.8327645659446716,False,0.6871333817398612,0.48091603053435117,0.0024646923046829153,0.004904250350303597,0.5481939134829733,0.3490118362385579,0.48091603053435117,189,204,1225726,385821,31.476936933702966
30,9,0.02,xgboost,200,8,0.48,0.05,0.8295921683311462,False,0.6969968916482423,0.48412698412698413,0.002464049119405397,0.004903142834177317,0.5497509188275004,0.34170854656127353,0.48412698412698413,183,195,1225726,374055,30.517016037842065
30,9,0.02,xgboost,200,8,0.48,0.1,0.8295921683311462,False,0.6969968916482423,0.48412698412698413,0.002464049119405397,0.004903142834177317,0.5497509188275004,0.34170854656127353,0.48412698412698413,183,195,1225726,374055,30.517016037842065
15,9,0.015,xgboost,200,8,0.48,0.05,0.8276523351669312,False,0.6556578256832587,0.481651376146789,0.002462447672986949,0.004899844838246789,0.5383453547498875,0.37266791355287715,0.481651376146789,210,226,1238546,430623,34.768430078495264
15,9,0.015,xgboost,200,8,0.48,0.1,0.8276523351669312,False,0.6556578256832587,0.481651376146789,0.002462447672986949,0.004899844838246789,0.5383453547498875,0.37266791355287715,0.481651376146789,210,226,1238546,430623,34.768430078495264
21,6,0.01,xgboost,100,8,0.52,0.1,0.8408843874931335,False,0.633474808157706,0.5201900237529691,0.0024216555720193733,0.0048208684167079414,0.539469516533426,0.39706245482926844,0.5201900237529691,219,202,1233432,456393,37.00187768762283
21,6,0.01,xgboost,100,8,0.52,0.05,0.8408843874931335,False,0.633474808157706,0.5201900237529691,0.0024216555720193733,0.0048208684167079414,0.539469516533426,0.39706245482926844,0.5201900237529691,219,202,1233432,456393,37.00187768762283
21,9,0.02,random_forest,200,8,0.52,0.1,0.615046833194402,False,0.6981073181805284,0.5217391304347826,0.0024164966169047362,0.00481071185172317,0.5482122924894919,0.3364579728141451,0.5217391304347826,180,165,1233432,375119,30.412621044370503
21,9,0.02,random_forest,200,8,0.52,0.05,0.6150468331944019,False,0.6981073181805284,0.5217391304347826,0.0024164966169047362,0.00481071185172317,0.5482122924894919,0.3364579728141451,0.5217391304347826,180,165,1233432,375119,30.412621044370503
15,9,0.015,random_forest,100,12,0.52,0.05,0.5897328730305476,False,0.6557870090024626,0.5202020202020202,0.0024155439077871974,0.0048087584766039896,0.5423783269385877,0.3757393048084232,0.5202020202020202,206,190,1238546,430623,34.768430078495264
15,9,0.015,random_forest,100,12,0.52,0.1,0.5897328730305474,False,0.6557870090024626,0.5202020202020202,0.0024155439077871974,0.0048087584766039896,0.5423783269385877,0.3757393048084232,0.5202020202020202,206,190,1238546,430623,34.768430078495264
21,9,0.02,random_forest,200,12,0.52,0.05,0.6273768421732339,False,0.6981356942198008,0.5333333333333333,0.0023627966920846313,0.00470475019380363,0.5505698116208608,0.3384480595480035,0.5333333333333333,176,154,1233432,375119,30.412621044370503
21,9,0.02,random_forest,200,12,0.52,0.1,0.6273768421732339,False,0.6981356942198008,0.5333333333333333,0.0023627966920846313,0.00470475019380363,0.5505698116208608,0.3384480595480035,0.5333333333333333,176,154,1233432,375119,30.412621044370503
21,9,0.015,xgboost,200,12,0.48,0.1,0.865410566329956,False,0.6555108295127023,0.48058252427184467,0.0023303713293709176,0.004638251519730138,0.5310947558674612,0.36826504717227215,0.48058252427184467,198,214,1233432,429036,34.78391998910357
21,9,0.015,xgboost,200,12,0.48,0.05,0.865410566329956,False,0.6555108295127023,0.48058252427184467,0.0023303713293709176,0.004638251519730138,0.5310947558674612,0.36826504717227215,0.48058252427184467,198,214,1233432,429036,34.78391998910357
15,6,0.01,random_forest,200,12,0.52,0.05,0.5803022077403224,False,0.6332485567801057,0.5209876543209877,0.002322126231222143,0.004623644132792813,0.5397610426475566,0.3977025268994155,0.5209876543209877,211,194,1238546,458524,37.021152222041
15,6,0.01,random_forest,200,12,0.52,0.1,0.5803022077403224,False,0.6332485567801057,0.5209876543209877,0.002322126231222143,0.004623644132792813,0.5397610426475566,0.3977025268994155,0.5209876543209877,211,194,1238546,458524,37.021152222041
30,6,0.02,random_forest,200,8,0.52,0.1,0.614248357957428,False,0.7340319646251622,0.5263157894736842,0.0023000490677134444,0.004580082746828293,0.5549746407520981,0.30573242158709774,0.5263157894736842,150,135,1225726,326504,26.637600899385344
30,6,0.02,random_forest,200,8,0.52,0.05,0.614248357957428,False,0.7340319646251622,0.5263157894736842,0.0023000490677134444,0.004580082746828293,0.5549746407520981,0.30573242158709774,0.5263157894736842,150,135,1225726,326504,26.637600899385344
21,6,0.015,xgboost,200,8,0.48,0.05,0.8242784738540649,False,0.6881067911969418,0.48476454293628807,0.0022748248384874365,0.004528399534221762,0.5455428799900267,0.3456118110702311,0.48476454293628807,175,186,1233432,387039,31.379030218123088
21,6,0.015,xgboost,200,8,0.48,0.1,0.8242784738540649,False,0.6881067911969418,0.48476454293628807,0.0022748248384874365,0.004528399534221762,0.5455428799900267,0.3456118110702311,0.48476454293628807,175,186,1233432,387039,31.379030218123088
21,9,0.02,random_forest,100,12,0.52,0.05,0.6298296946748286,False,0.6981073181805284,0.5232198142414861,0.0022688218236494467,0.004518052158105091,0.5498260592110198,0.3379278595479695,0.5232198142414861,169,154,1233432,375119,30.412621044370503
