timestamp,symbol,probability,threshold,is_buy,action_taken,price,in_position
2026-05-12T16:50:14.453519,DDD,BUY,0.4103,0.0054,True,NO_ACTION,3.0
2026-05-12T16:50:14.453633,VPG,BUY,0.4052,0.0054,True,NO_ACTION,81.275
2026-05-12T16:50:14.453756,PLNT,BUY,0.4014,0.0054,True,NO_ACTION,51.245
2026-05-12T16:50:14.453891,AMBQ,BUY,0.3895,0.0054,True,NO_ACTION,60.27
2026-05-12T16:50:14.454009,NPWR,BUY,0.3894,0.0054,True,NO_ACTION,2.32
2026-05-12T16:50:14.454121,RXT,BUY,0.2916,0.0054,True,NO_ACTION,4.96
2026-05-12T20:13:04.934944,ARMK,BUY,0.514,0.0054,True,BUY_ORDER,48.38
2026-05-12T20:13:05.067869,NGS,BUY,0.4974,0.0054,True,BUY_ORDER,42.53
2026-05-12T20:13:05.197973,HALO,BUY,0.4764,0.0054,True,BUY_ORDER,70.91
2026-05-12T20:13:05.327009,ZBRA,BUY,0.4756,0.0054,True,BUY_ORDER,241.73
2026-05-12T20:13:05.455127,LOT,BUY,0.4704,0.0054,True,BUY_ORDER,1.47
2026-05-12T20:13:05.455292,HLIO,BUY,0.4688,0.0054,True,NO_ACTION,77.55
2026-05-12T20:13:05.455375,PBT,BUY,0.4668,0.0054,True,NO_ACTION,28.07
2026-05-12T20:13:05.455463,RAL,BUY,0.4644,0.0054,True,NO_ACTION,59.13
2026-05-12T20:13:05.455567,WEN,BUY,0.4569,0.0054,True,NO_ACTION,7.9
2026-05-12T20:13:05.455672,DSX,BUY,0.4542,0.0054,True,NO_ACTION,2.9
2026-05-12T20:13:05.455752,SE,BUY,0.4443,0.0054,True,NO_ACTION,96.02
2026-05-12T20:13:05.455851,BUUU,BUY,0.4424,0.0054,True,NO_ACTION,21.81
2026-05-12T20:13:05.455952,INTR,BUY,0.4423,0.0054,True,NO_ACTION,6.4
2026-05-12T20:13:05.456049,PANL,BUY,0.4407,0.0054,True,NO_ACTION,8.65
2026-05-12T20:13:05.456162,PACS,BUY,0.4402,0.0054,True,NO_ACTION,41.07
2026-05-12T20:13:05.456295,KDK,BUY,0.4364,0.0054,True,NO_ACTION,7.93
2026-05-12T20:13:05.456409,URG,BUY,0.4299,0.0054,True,NO_ACTION,1.95
2026-05-12T20:13:05.456520,NOVT,BUY,0.4298,0.0054,True,NO_ACTION,159.16
2026-05-12T20:13:05.456629,ALHC,BUY,0.4246,0.0054,True,NO_ACTION,18.375
2026-05-12T20:13:05.456736,RIGL,BUY,0.4243,0.0054,True,NO_ACTION,29.395
2026-05-12T20:13:05.456842,BAK,BUY,0.4242,0.0054,True,NO_ACTION,4.77
2026-05-12T20:13:05.456947,VSTS,BUY,0.4227,0.0054,True,NO_ACTION,11.97
2026-05-12T20:13:05.457054,SIBN,BUY,0.4221,0.0054,True,NO_ACTION,13.91
2026-05-12T20:13:05.457162,LQDA,BUY,0.4201,0.0054,True,NO_ACTION,56.59
2026-05-12T20:13:05.457282,INSM,BUY,0.4182,0.0054,True,NO_ACTION,116.03
2026-05-12T20:13:05.457399,AEVA,BUY,0.4167,0.0054,True,NO_ACTION,19.09
2026-05-12T20:13:05.457506,ENOV,BUY,0.4149,0.0054,True,NO_ACTION,26.0
2026-05-12T20:13:05.457613,QUBT,BUY,0.4147,0.0054,True,NO_ACTION,11.79
2026-05-12T20:13:05.457721,JMIA,BUY,0.4108,0.0054,True,NO_ACTION,7.955
2026-05-12T20:13:05.457834,DDD,BUY,0.4103,0.0054,True,NO_ACTION,3.11
2026-05-12T20:13:05.457944,VPG,BUY,0.4052,0.0054,True,NO_ACTION,85.6
2026-05-12T20:13:05.458052,ACHV,BUY,0.3953,0.0054,True,NO_ACTION,5.99
2026-05-12T20:13:05.458157,AMBQ,BUY,0.3895,0.0054,True,NO_ACTION,66.4
2026-05-12T20:13:05.458277,NPWR,BUY,0.3894,0.0054,True,NO_ACTION,2.48
2026-05-12T20:13:05.458389,LEGN,BUY,0.3893,0.0054,True,NO_ACTION,28.265
2026-05-12T20:13:05.458495,FCEL,BUY,0.3432,0.0054,True,NO_ACTION,17.12
2026-05-12T20:13:05.458599,KOPN,BUY,0.3086,0.0054,True,NO_ACTION,5.35
2026-05-12T20:13:05.458703,DGXX,BUY,0.2897,0.0054,True,NO_ACTION,8.4
2026-05-12T20:13:05.458809,WOLF,BUY,0.2853,0.0054,True,NO_ACTION,53.76
2026-05-12T20:13:05.458916,MRAM,BUY,0.2519,0.0054,True,NO_ACTION,44.005
2026-05-13T16:14:51.225530,KRNT,BUY,0.4831,0.0054,True,BUY_ORDER,18.625
2026-05-13T16:14:51.374495,BUUU,BUY,0.4706,0.0054,True,BUY_ORDER,20.01
2026-05-13T16:14:51.523532,JD,BUY,0.4692,0.0054,True,BUY_ORDER,33.72
2026-05-13T16:14:51.672038,F,BUY,0.4683,0.0054,True,BUY_ORDER,13.21
2026-05-13T16:14:51.828319,VEON,BUY,0.4635,0.0054,True,BUY_ORDER,56.26
2026-05-13T16:14:51.828545,ORA,BUY,0.4619,0.0054,True,NO_ACTION,134.41
2026-05-13T16:14:51.828721,ONON,BUY,0.4528,0.0054,True,NO_ACTION,35.48
2026-05-13T16:14:51.828868,BABA,BUY,0.4446,0.0054,True,NO_ACTION,143.52
2026-05-13T16:14:51.829018,BEKE,BUY,0.4435,0.0054,True,NO_ACTION,19.53
2026-05-13T16:14:51.829170,GDS,BUY,0.443,0.0054,True,NO_ACTION,45.64
2026-05-13T16:14:51.829328,BCRX,BUY,0.4423,0.0054,True,NO_ACTION,9.425
2026-05-13T16:14:51.829495,BWA,BUY,0.4416,0.0054,True,NO_ACTION,66.51
2026-05-13T16:14:51.829646,ETOR,BUY,0.441,0.0054,True,NO_ACTION,40.385
2026-05-13T16:14:51.829788,CBLL,BUY,0.4407,0.0054,True,NO_ACTION,17.69
2026-05-13T16:14:51.829933,HSAI,BUY,0.4402,0.0054,True,NO_ACTION,23.9
2026-05-13T16:14:51.830078,NIO,BUY,0.4388,0.0054,True,NO_ACTION,6.455
2026-05-13T16:14:51.830222,KC,BUY,0.4374,0.0054,True,NO_ACTION,18.09
2026-05-13T16:14:51.830364,ICL,BUY,0.4328,0.0054,True,NO_ACTION,6.865
2026-05-13T16:14:51.830528,MIRM,BUY,0.4319,0.0054,True,NO_ACTION,112.24
2026-05-13T16:14:51.830668,SLS,BUY,0.4312,0.0054,True,NO_ACTION,5.77
2026-05-13T16:14:51.830812,RIGL,BUY,0.429,0.0054,True,NO_ACTION,31.75
2026-05-13T16:14:51.830956,TIGR,BUY,0.4263,0.0054,True,NO_ACTION,6.605
2026-05-13T16:14:51.831111,VOYG,BUY,0.4263,0.0054,True,NO_ACTION,34.08
2026-05-13T16:14:51.831260,NNDM,BUY,0.4257,0.0054,True,NO_ACTION,1.715
2026-05-13T16:14:51.831437,CCCC,BUY,0.4249,0.0054,True,NO_ACTION,3.865
2026-05-13T16:14:51.831582,SVC,BUY,0.4244,0.0054,True,NO_ACTION,1.695
2026-05-13T16:14:51.831736,PSIX,BUY,0.4236,0.0054,True,NO_ACTION,44.17
2026-05-13T16:14:51.831880,KDK,BUY,0.4214,0.0054,True,NO_ACTION,8.41
2026-05-13T16:14:51.832030,VELO,BUY,0.4192,0.0054,True,NO_ACTION,20.16
2026-05-13T16:14:51.832173,NXT,BUY,0.4189,0.0054,True,NO_ACTION,140.055
2026-05-13T16:14:51.832322,MBLY,BUY,0.4184,0.0054,True,NO_ACTION,9.905
2026-05-13T16:14:51.832493,ST,BUY,0.4184,0.0054,True,NO_ACTION,48.84
2026-05-13T16:14:51.832636,MVST,BUY,0.4181,0.0054,True,NO_ACTION,1.615
2026-05-13T16:14:51.832785,CMPS,BUY,0.4179,0.0054,True,NO_ACTION,10.58
2026-05-13T16:14:51.832931,ABAT,BUY,0.4153,0.0054,True,NO_ACTION,3.49
2026-05-13T16:14:51.833081,RR,BUY,0.4143,0.0054,True,NO_ACTION,2.795
2026-05-13T16:14:51.833224,TSEM,BUY,0.4137,0.0054,True,NO_ACTION,254.355
2026-05-13T16:14:51.833410,VNET,BUY,0.4112,0.0054,True,NO_ACTION,11.315
2026-05-13T16:14:51.833571,OUST,BUY,0.4099,0.0054,True,NO_ACTION,31.87
2026-05-13T16:14:51.833715,CRNC,BUY,0.4077,0.0054,True,NO_ACTION,10.78
2026-05-13T16:14:51.833861,VPG,BUY,0.4076,0.0054,True,NO_ACTION,98.015
2026-05-13T16:14:51.834003,NRGV,BUY,0.4044,0.0054,True,NO_ACTION,5.695
2026-05-13T16:14:51.834144,ON,BUY,0.4021,0.0054,True,NO_ACTION,114.64
2026-05-13T16:14:51.834293,NVCT,BUY,0.4011,0.0054,True,NO_ACTION,11.895
2026-05-13T16:14:51.834466,BIDU,BUY,0.398,0.0054,True,NO_ACTION,149.28
2026-05-13T16:14:51.834609,APPS,BUY,0.3976,0.0054,True,NO_ACTION,4.14
2026-05-13T16:14:51.834752,ENPH,BUY,0.3947,0.0054,True,NO_ACTION,40.84
2026-05-13T16:14:51.834892,PSNL,BUY,0.3946,0.0054,True,NO_ACTION,6.64
2026-05-13T16:14:51.835042,LCID,BUY,0.394,0.0054,True,NO_ACTION,6.545
